idx,winner_id,loser_id,score,matchround,minutes,w_ace,w_df,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced,winner_rank,loser_rank
10144,105550,136440,6-3 6-4,R32,92,6,3,38,27,11,4,6,1,2,38,22,15,10,14,81,249
10145,104926,111511,6-7(5) 6-2 6-2,R16,113,4,1,62,48,16,2,3,0,2,59,37,15,3,8,19,204
10146,105815,105806,6-3 6-2,R16,50,11,2,31,29,7,0,0,5,1,23,17,8,0,3,55,82
10147,105376,103970,6-2 6-4,R16,75,8,2,35,27,16,2,2,6,2,39,25,11,5,8,49,42
10148,104312,126523,7-5 6-3,R16,78,6,3,32,24,12,4,6,1,2,39,24,13,8,13,51,281
10149,105916,126207,7-6(5) 6-4,R16,89,8,1,39,26,23,4,6,6,0,41,28,13,0,3,60,61
10150,104527,111577,6-3 6-4,R16,68,6,2,37,30,13,0,0,4,0,31,20,16,4,6,25,57
10151,105449,104586,6-4 4-6 6-3,R16,117,9,5,51,42,19,7,9,9,3,57,43,12,6,9,47,286
10152,105550,105023,7-5 6-7(6) 7-6(4),R16,153,7,3,67,54,31,3,4,15,4,68,55,24,4,6,81,13
10153,104926,105815,7-6(3) 7-6(5),QF,118,4,1,57,41,19,9,11,9,3,47,37,16,2,4,19,55
10154,105376,104312,6-3 6-7(3) 6-3,QF,119,10,2,54,44,25,8,10,4,2,48,32,19,5,9,49,51
10155,105916,104527,6-4 6-0,QF,71,1,2,29,20,17,7,8,1,0,37,20,6,5,10,60,25
10156,105449,105550,6-3 6-4,QF,76,6,0,42,34,9,2,2,9,2,29,21,14,3,5,47,81
10157,105376,104926,6-4 6-4,SF,93,7,1,38,31,10,3,5,5,2,61,35,11,5,9,49,19
10158,105916,105449,2-6 6-4 6-1,SF,115,5,3,45,30,18,7,10,0,4,49,31,14,9,14,60,47
10159,105916,105376,6-2 6-2,F,67,6,1,23,21,11,0,0,1,2,29,15,14,5,9,60,49
10160,105430,105643,6-7(7) 7-5 6-4,R32,160,1,2,73,50,24,2,2,3,4,67,52,26,11,13,97,66
10161,111815,105497,7-6(5) 6-1,R32,100,4,2,54,37,12,9,10,0,1,56,31,9,1,5,102,266
10162,109739,104792,2-6 6-4 6-4,R32,110,4,2,50,33,19,5,8,6,6,61,39,12,3,6,69,38
10163,104468,105515,6-4 6-2,R32,82,2,2,34,28,7,1,2,2,2,39,27,7,6,10,75,410
10164,105062,106296,6-2 6-3,R32,72,5,1,30,20,10,2,6,2,1,36,15,7,8,15,91,196
10165,105948,106044,4-6 6-1 7-5,R32,123,4,2,57,40,14,1,4,4,6,60,44,9,3,9,335,84
10166,106110,105311,6-4 3-6 6-4,R32,112,3,2,66,39,17,4,8,2,2,49,31,19,1,6,334,48
10167,105583,104547,6-4 6-2,R32,63,5,1,27,24,13,1,1,1,3,41,28,8,5,8,68,101
10168,126203,105051,6-4 6-2,R32,55,9,2,29,25,11,0,0,5,2,34,21,10,1,4,70,73
10169,104198,105173,6-3 4-6 6-1,R32,111,0,6,48,36,12,3,6,4,7,64,38,14,12,18,71,27
10170,123921,144895,6-7(4) 6-4 6-3,R32,167,11,6,72,49,22,3,5,0,3,80,48,13,7,11,127,143
10171,106148,111513,7-6(3) 6-7(4) 6-3,R32,185,3,2,69,53,22,7,8,6,5,72,51,21,2,5,77,103
10172,104545,105430,7-6(3) 6-3,R16,97,22,1,52,40,11,2,2,2,5,47,37,12,6,7,10,97
10173,111815,109739,6-1 6-4,R16,61,1,0,30,25,11,0,0,2,3,26,14,16,3,6,102,69
10174,104468,106167,7-6(3) 6-2,R16,90,4,0,37,29,17,3,4,6,1,29,21,17,2,5,75,351
10175,105062,105948,6-2 6-3,R16,62,1,0,32,23,8,1,2,3,1,39,23,4,2,7,91,335
10176,105583,106110,6-4 7-5,R16,92,1,0,46,32,10,3,5,0,2,53,31,14,5,9,68,334
10177,126203,106058,7-6(6) 6-2,R16,91,8,1,39,29,19,3,3,3,5,51,32,18,8,10,70,15
10178,104198,123921,7-6(4) 6-3,R16,87,3,1,39,33,13,3,3,3,3,50,33,8,1,3,71,127
10179,106233,106148,6-2 6-4,R16,70,7,1,22,19,17,0,0,2,3,32,21,10,2,5,8,77
10180,111815,104545,7-6(1) 6-4,QF,85,4,2,59,44,13,4,4,10,2,49,40,5,0,1,102,10
10181,104468,105062,4-6 6-4 7-6(5),QF,156,11,3,60,48,22,2,3,1,1,70,47,20,3,4,75,91
10182,105583,126203,7-5 6-1,QF,61,7,0,28,21,12,0,1,2,2,38,26,5,7,12,68,70
10183,106233,104198,6-7(4) 7-6(0) 6-4,QF,177,12,7,65,54,27,6,7,2,4,74,57,18,6,8,8,71
10184,104468,111815,6-1 7-6(6),SF,80,1,3,32,28,11,0,0,1,3,48,31,11,2,5,75,102
10185,106233,105583,6-4 5-7 6-4,SF,117,10,5,54,46,21,1,2,9,0,64,48,14,3,5,8,68
10186,106233,104468,3-6 7-6(1) 6-1,F,145,6,6,47,34,20,5,7,5,2,57,36,25,5,9,8,75
10187,104745,104620,6-4 6-3 7-6(9),R128,177,2,3,63,47,27,5,7,2,1,82,46,16,6,10,1,129
10188,105550,105311,6-2 6-3 6-4,R128,110,10,0,52,42,16,3,3,2,5,62,37,15,4,8,78,49
10189,104291,104022,2-6 6-2 6-2 3-6 6-2,R128,213,5,5,72,52,39,13,18,5,7,73,43,37,13,20,63,98
10190,104755,104312,6-0 6-2 6-2,R128,86,7,2,38,32,11,0,1,1,7,44,21,7,8,16,32,50
10191,133430,105357,7-5 6-4 6-2,R128,123,4,5,46,35,23,2,4,2,3,62,38,16,6,12,25,59
10192,109739,105992,6-1 6-3 7-5,R128,114,6,2,53,38,22,6,9,2,5,38,21,15,1,9,70,56
10193,105074,106026,6-4 6-4 6-1,R128,130,4,6,61,40,19,4,8,0,6,63,31,16,10,18,110,93
10194,105132,106058,6-7(4) 6-2 4-6 7-6(5) 6-3,R128,225,14,0,97,75,25,4,8,11,4,116,74,31,13,19,136,14
10195,106043,123921,6-1 6-3 6-1,R128,87,1,2,49,42,8,1,1,5,10,36,21,9,5,11,12,130
10196,106361,105806,6-7(4) 7-5 6-2 6-2,R128,144,16,3,88,66,23,3,3,6,3,75,48,31,5,10,185,81
10197,105341,105051,6-4 5-7 6-2 3-6 6-2,R128,220,3,3,106,65,30,12,18,15,9,113,76,20,12,21,115,73
10198,106432,104259,6-3 3-6 6-3 6-4,R128,159,10,2,62,52,26,2,3,4,3,67,52,20,5,8,40,24
10199,104660,103852,6-2 6-4 6-2,R128,114,5,2,50,36,16,8,11,7,7,47,28,16,7,15,127,33
10200,104999,104252,6-2 6-1 7-6(3),R128,111,8,2,59,50,19,9,9,4,2,46,31,14,2,6,64,90
10201,104655,105379,6-4 6-3 6-2,R128,130,5,5,50,34,24,4,7,1,3,34,19,18,6,13,75,66
10202,104731,103893,6-1 6-2 6-4,R128,102,18,4,44,39,13,2,3,0,4,47,27,17,9,15,7,74
10203,105227,105902,6-3 7-5 7-6(4),R128,133,13,5,57,48,22,0,1,12,4,74,50,22,9,12,4,1072
10204,128034,105815,6-2 6-2 3-6 6-3,R128,131,6,1,65,50,21,3,4,7,7,67,50,16,3,8,188,54
10205,105526,105539,6-1 6-3 6-0,R128,80,5,4,27,20,26,4,5,3,3,44,21,12,8,16,71,79
10206,105449,105173,7-6(1) 6-2 6-2,R128,123,6,6,47,39,31,9,9,3,5,52,39,14,3,7,46,26
10207,104926,104665,6-4 6-2 6-1,R128,118,3,3,51,34,17,3,5,1,2,59,28,14,4,12,18,128
10208,111200,104534,7-6(3) 6-3 6-1,R128,132,6,2,58,41,21,5,7,2,4,55,34,20,5,11,122,104
10209,105916,105577,6-3 6-3 7-6(5),R128,131,4,4,56,42,22,1,3,5,7,66,49,11,5,10,45,88
10210,106378,200282,6-2 6-4 6-3,R128,116,2,7,41,35,20,4,5,3,4,47,28,16,3,9,17,105
10211,104545,111511,6-3 7-6(7) 7-6(7),R128,138,28,0,70,63,20,2,2,5,5,88,59,23,10,11,10,173
10212,104547,105216,6-4 6-7(3) 6-4 6-2,R128,179,14,4,84,69,27,6,7,10,3,75,53,29,6,11,103,48
10213,105732,105166,6-3 4-6 6-2 6-2,R128,146,11,4,76,53,25,6,8,2,1,74,42,18,10,16,87,124
10214,104871,104607,7-6(5) 7-6(8) 1-6 5-7 6-2,R128,253,19,7,113,89,22,4,9,24,7,110,90,28,16,20,86,20
10215,105077,105062,7-6(0) 6-4 6-1,R128,127,3,2,45,34,19,2,4,3,2,55,33,23,12,18,36,83
10216,134770,111442,6-1 6-4 2-6 4-6 6-3,R128,180,11,3,84,57,23,6,12,3,5,94,59,15,7,15,157,91
10217,103898,104919,2-6 7-6(4) 6-2 6-3,R128,185,10,6,69,54,29,4,6,9,6,78,57,29,10,13,62,42
10218,105223,103917,1-6 6-1 6-2 6-4,R128,127,9,2,57,41,24,2,4,3,3,56,42,13,5,10,6,116
10219,105676,104898,4-6 4-6 6-4 6-1 6-0,R128,172,18,4,67,50,29,9,14,8,2,87,54,15,7,17,9,44
10220,144895,103333,7-6(7) 6-2 7-6(5),R128,128,4,3,71,58,22,4,4,26,9,64,56,13,3,5,141,92
10221,105373,111513,7-6(6) 4-6 7-6(6) 6-1,R128,203,10,5,75,55,28,6,10,5,5,81,58,23,4,10,117,101
10222,104792,200611,3-6 6-1 6-2 6-1,R128,130,1,7,49,37,24,8,11,1,5,54,30,21,7,16,37,306
10223,105477,106071,6-4 5-7 6-4 6-4,R128,174,16,5,70,51,35,9,12,12,1,87,60,25,13,18,190,206
10224,106065,105657,2-6 6-7(4) 7-5 6-2 10-8,R128,221,13,2,111,87,35,5,7,23,4,99,76,43,10,14,72,94
10225,105643,105064,6-1 6-3 3-6 6-1,R128,131,6,3,68,50,17,6,7,2,3,55,33,19,3,9,69,278
10226,105807,106075,4-6 6-1 7-5 7-6(5),R128,181,4,1,97,65,27,6,10,7,1,67,51,21,8,14,11,146
10227,105138,104797,6-2 6-7(3) 1-6 6-4 6-4,R128,210,7,2,87,63,34,7,12,11,2,97,69,20,11,17,13,100
10228,105053,104571,3-6 3-4 RET,R128,78,3,0,30,21,10,2,4,2,2,26,21,16,2,2,315,84
10229,144719,103970,3-6 3-6 7-6(3) 7-6(4) 7-5,R128,255,4,2,115,77,32,16,25,5,9,127,76,32,5,12,155,41
10230,104925,104297,6-3 6-4 6-4,R128,125,6,1,59,43,14,4,7,4,5,71,42,10,5,11,22,134
10231,104269,106415,6-7(4) 6-4 6-3 6-7(3) 7-5,R128,262,11,10,120,83,28,10,17,0,0,128,80,23,11,22,35,266
10232,105819,126203,6-7(4) 6-3 3-6 6-2 6-3,R128,215,15,11,96,72,29,11,15,13,3,90,63,24,6,13,108,68
10233,111577,111797,6-3 4-6 3-6 6-3 6-4,R128,170,11,5,67,51,45,7,10,12,2,75,55,26,4,8,57,61
10234,105777,105633,6-1 6-4 7-6(1),R128,122,6,5,52,46,20,2,3,6,4,56,37,13,5,9,5,182
10235,106233,125802,6-2 6-4 6-1,R128,104,1,3,49,36,12,4,6,0,8,41,26,8,6,14,8,119
10236,126774,126535,7-5 6-7(5) 6-4 6-3,R128,211,8,2,70,58,39,4,5,0,6,111,80,15,8,13,39,213
10237,126610,106214,3-6 7-5 6-2 6-1,R128,118,4,2,59,51,20,1,2,4,5,57,44,21,7,12,96,156
10238,105208,104180,2-6 6-4 6-4 6-3,R128,172,9,7,66,47,30,13,16,10,7,61,45,25,4,9,160,34
10239,105453,126125,7-6(0) 6-4 6-3,R128,139,1,1,52,44,27,10,10,1,1,48,35,26,6,9,21,307
10240,105332,106148,6-3 6-7(3) 7-6(9) 6-1,R128,165,23,5,68,57,32,3,7,4,5,85,52,24,6,14,51,76
10241,104468,105932,6-4 6-0 6-7(4) 6-4,R128,177,15,2,66,52,28,4,5,4,9,80,47,37,12,18,65,77
10242,105023,126207,6-1 6-2 7-6(6),R128,110,11,3,52,42,23,6,6,6,5,41,25,22,3,7,15,58
10243,106298,106421,6-2 6-3 6-4,R128,99,9,2,45,37,19,3,4,4,6,43,25,23,4,9,16,53
10244,111815,105376,6-1 2-0 RET,R128,41,4,0,21,15,7,1,1,3,1,17,7,5,4,7,85,43
10245,111575,104890,7-6(0) 6-3 6-3,R128,113,17,2,56,47,15,1,3,4,6,46,32,18,5,10,38,412
10246,104198,104527,6-2 3-6 4-6 7-6(5) 6-3,R128,210,2,5,84,63,32,6,9,5,4,100,73,36,14,19,67,30
10247,106000,106045,6-4 6-2 6-2,R128,111,1,1,58,41,17,9,10,1,4,49,29,17,2,8,29,113
10248,105430,106296,4-6 0-6 7-5 6-1 6-2,R128,153,5,8,78,51,17,7,15,6,7,83,45,20,3,12,97,197
10249,105583,106210,6-3 6-1 6-3,R128,92,5,1,35,30,26,6,6,0,2,43,24,15,3,8,60,80
10250,100644,105575,6-1 6-1 6-2,R128,69,11,0,31,27,17,0,0,2,2,44,24,6,5,12,3,102
10251,104745,105550,6-2 6-1 6-1,R64,123,4,3,34,29,17,4,4,8,4,50,33,11,13,20,1,78
10252,104755,104291,6-2 3-6 6-3 6-0,R64,146,5,2,61,48,16,2,3,3,4,43,25,28,6,12,32,63
10253,109739,133430,5-7 7-6(4) 7-5 6-4,R64,191,3,4,92,70,29,8,11,6,11,76,59,35,9,13,70,25
10254,105132,105074,4-6 4-6 6-3 6-4 6-4,R64,215,5,7,95,71,29,12,18,7,5,97,64,27,8,15,136,110
10255,106043,106361,6-1 6-3 6-1,R64,87,0,3,42,36,15,1,1,2,0,42,25,7,7,13,12,185
10256,106432,105341,4-6 6-2 6-1 6-1,R64,134,12,3,54,42,17,1,4,1,4,69,31,18,7,16,40,115
10257,104999,104660,6-3 6-7(0) 7-6(2) 6-1,R64,192,8,3,62,52,39,4,5,10,7,76,57,29,12,17,64,127
10258,104731,104655,6-3 3-6 7-6(5) 6-4,R64,164,21,3,69,59,26,2,3,12,5,65,50,34,7,9,7,75
10259,105227,128034,6-2 6-2 6-7(3) 7-5,R64,170,9,4,72,55,31,6,7,10,5,85,58,25,20,26,4,188
10260,105449,105526,4-6 7-6(5) 6-2 6-2,R64,148,8,5,77,59,18,4,7,16,6,61,41,26,6,12,46,71
10261,104926,111200,6-4 6-1 6-2,R64,117,1,1,60,43,16,6,7,3,1,40,26,14,3,9,18,122
10262,106378,105916,6-0 1-6 6-2 6-3,R64,136,2,5,40,33,27,4,6,7,5,46,29,24,5,11,17,45
10263,104545,104547,6-7(8) 7-6(4) 7-6(2) 6-2,R64,169,38,4,85,76,29,0,0,16,4,89,74,28,5,7,10,103
10264,105732,104871,2-6 6-3 6-2 3-6 9-7,R64,206,10,2,106,78,20,5,9,6,8,101,69,28,9,14,87,86
10265,105077,134770,6-4 6-2 6-4,R64,127,1,3,58,45,10,3,5,1,2,64,37,17,5,11,36,157
10266,105223,103898,6-4 6-3 6-2,R64,115,11,3,49,40,17,1,2,8,3,51,32,12,7,12,6,62
10267,105676,144895,7-5 6-0 6-1,R64,124,2,5,40,33,17,1,2,0,3,82,38,11,5,13,9,141
10268,104792,105373,6-2 6-4 6-4,R64,115,5,3,56,39,18,4,6,3,3,51,30,16,4,10,37,117
10269,106065,105477,6-1 7-6(1) 6-1,R64,118,3,1,64,47,11,3,6,2,4,63,33,15,13,20,72,190
10270,105807,105643,7-6(0) 7-6(2) 3-6 6-4,R64,197,6,2,107,81,23,19,21,9,8,92,67,32,14,16,11,69
10271,105138,105053,6-4 7-5 6-3,R64,127,3,1,44,35,24,3,5,2,0,71,44,17,6,12,13,315
10272,104925,144719,7-6(1) 6-4 6-4,R64,138,3,5,69,49,18,4,7,3,3,58,38,16,2,7,22,155
10273,104269,105819,6-3 6-2 6-2,R64,121,5,3,66,47,13,6,7,0,8,38,23,18,8,14,35,108
10274,105777,111577,6-7(2) 6-4 4-6 6-4 10-8,R64,259,17,9,98,76,37,3,7,8,2,93,68,50,7,13,5,57
10275,106233,126774,6-2 2-6 6-4 6-4,R64,160,5,7,63,48,23,5,8,6,3,75,48,25,8,13,8,39
10276,126610,105208,6-2 3-6 6-4 6-3,R64,165,7,2,69,45,31,2,4,8,15,58,41,28,7,12,96,160
10277,105453,105332,6-3 2-6 4-6 6-2 6-3,R64,179,1,7,89,67,23,7,12,14,13,58,45,32,6,13,21,51
10278,104468,105023,1-6 7-6(3) 6-4 6-1,R64,152,9,4,58,45,24,2,5,11,6,52,40,28,2,7,65,15
10279,106298,111815,6-2 6-4 5-7 7-6(3),R64,163,10,3,64,47,33,6,10,6,6,86,54,25,11,17,16,85
10280,111575,104198,6-2 7-6(7) 6-7(0) 6-3,R64,192,13,6,80,61,30,5,9,0,5,81,49,29,5,13,38,67
10281,106000,105430,6-3 6-3 5-7 1-6 7-5,R64,227,3,4,106,64,26,4,14,0,2,107,58,33,7,17,29,97
10282,100644,105583,2-6 7-5 4-6 6-1 6-2,R64,204,9,7,77,60,27,5,10,0,4,93,63,30,16,23,3,60
10283,104745,104755,6-3 6-2 6-2,R32,118,3,2,39,33,17,1,2,8,1,48,28,16,3,9,1,32
10284,109739,105132,6-2 6-1 6-4,R32,99,4,2,39,32,22,0,0,1,0,48,26,13,2,7,70,136
10285,106043,106432,7-5 6-3 6-3,R32,151,8,1,60,42,21,3,5,4,5,69,46,14,10,16,12,40
10286,104731,104999,6-1 6-7(3) 6-3 7-6(4),R32,167,18,6,78,66,28,2,2,4,2,73,55,25,7,10,7,64
10287,105227,105449,6-3 6-2 6-4,R32,94,9,1,41,36,20,0,0,2,3,46,28,19,7,11,4,46
10288,104926,106378,6-3 4-6 3-6 6-4 6-4,R32,214,7,5,91,64,22,5,11,2,5,84,59,27,10,17,18,17
10289,104545,105732,7-6(1) 6-4 7-6(4),R32,143,17,1,73,61,17,1,1,11,3,85,61,19,6,7,10,87
10290,105223,105077,7-5 6-4 6-1,R32,138,8,1,60,46,14,3,5,8,4,51,36,11,5,11,6,36
10291,105676,104792,6-7(6) 6-3 4-6 7-5 6-3,R32,238,4,9,101,63,40,12,20,6,2,114,67,26,8,19,9,37
10292,106065,105807,2-6 7-6(5) 6-3 6-1,R32,139,4,3,79,57,18,4,8,3,0,69,50,13,2,8,72,11
10293,104925,105138,6-4 6-7(6) 7-6(4) 6-2,R32,228,10,3,81,56,26,3,8,3,2,90,60,25,10,18,22,13
10294,104269,105777,7-6(4) 6-2 6-4,R32,141,2,3,75,52,14,7,10,7,5,69,44,12,4,10,35,5
10295,106233,126610,6-3 6-7(5) 6-3 6-2,R32,157,7,7,84,61,25,5,7,9,6,69,47,18,7,13,8,96
10296,105453,104468,6-3 6-1 6-3,R32,121,3,1,60,46,17,6,6,1,1,42,25,15,7,12,21,65
10297,111575,106298,6-3 7-5 6-3,R32,144,5,2,55,43,20,3,4,6,6,57,34,30,11,16,38,16
10298,100644,106000,6-2 3-6 4-6 7-6(3) 7-5,R32,234,8,7,113,68,31,11,19,1,4,97,59,29,9,18,3,29
10299,104745,109739,6-3 6-2 7-6(4),R16,150,4,3,60,42,19,3,5,2,3,63,33,17,5,10,1,70
10300,106043,104731,1-6 2-6 7-5 7-6(0) 6-2,R16,231,2,8,101,61,25,11,21,19,8,94,64,25,12,21,12,7
10301,105227,104926,6-4 6-1 3-6 6-7(4) 6-3,R16,217,8,4,91,68,33,9,12,10,8,108,71,27,4,11,4,18
10302,105223,104545,6-4 6-4 6-4,R16,119,6,1,59,45,20,2,2,12,4,56,41,14,4,7,6,10
10303,106065,105676,7-5 4-6 6-0 6-3,R16,151,8,1,77,56,21,2,4,3,3,67,47,24,12,18,72,9
10304,104925,104269,6-3 6-4 6-2,R16,145,3,0,70,44,18,4,5,3,2,66,37,18,5,10,22,35
10305,106233,105453,6-2 6-0 5-7 6-4,R16,148,9,7,65,55,17,0,1,1,1,63,46,16,5,11,8,21
10306,100644,111575,4-6 7-6(4) 2-6 6-3 6-3,R16,209,17,4,103,76,24,12,17,9,4,96,63,31,8,13,3,38
10307,104745,106043,4-6 6-3 6-2 6-2,QF,222,1,3,74,45,30,15,20,1,3,69,38,18,9,18,1,12
10308,105223,105227,7-6(5) 5-7 6-3 7-5,QF,230,19,2,87,69,29,8,11,18,5,87,62,30,9,13,6,4
10309,106065,104925,6-3 7-6(4) 1-6 7-6(11),QF,206,6,5,117,73,19,11,17,5,2,87,57,22,6,10,72,22
10310,106233,100644,6-4 6-2 6-1,QF,110,5,3,42,33,17,2,2,2,4,64,34,11,6,12,8,3
10311,104745,105223,6-4 6-1 6-2,SF,134,0,3,51,37,21,7,7,2,1,49,28,8,4,9,1,6
10312,106233,106065,7-5 7-6(10) 6-1,SF,137,6,2,63,52,19,5,6,3,3,92,57,11,5,9,8,72
10313,104745,106233,6-4 6-3 6-2,F,162,0,3,56,46,12,2,3,7,5,59,40,15,12,17,1,8
10314,105539,105015,6-3 6-2,R32,75,2,2,34,21,18,6,7,2,2,35,20,11,6,10,76,350
10315,104291,126845,6-2 6-3,R32,57,6,1,23,21,9,0,1,6,1,37,20,7,2,7,61,214
10316,126774,105441,3-6 6-3 6-4,R32,94,7,4,53,41,16,1,2,8,0,50,39,13,0,2,37,196
10317,106421,106026,6-4 6-1,R32,64,10,0,32,25,8,1,1,1,3,41,23,8,2,6,52,84
10318,106071,110536,6-4 6-2,R32,72,4,0,39,29,9,7,8,6,5,36,27,7,7,11,181,165
10319,104898,103333,7-6(3) 6-7(5) 6-3,R32,113,15,4,60,55,24,1,1,24,6,68,55,16,2,3,44,90
10320,105216,105932,6-3 6-2,R32,60,3,1,35,29,8,3,3,1,5,35,23,9,4,7,53,87
10321,105657,105379,6-7(6) 7-6(4) 6-3,R32,144,15,6,65,53,35,5,5,13,2,65,49,24,5,6,97,70
10322,105051,105065,6-2 6-3,R32,60,3,2,21,18,15,1,1,3,6,40,29,3,6,10,69,125
10323,111456,104312,6-4 6-2,R32,66,3,2,37,28,11,0,0,2,2,33,22,11,3,6,110,49
10324,106109,105577,4-6 7-6(5) 6-2,R32,123,11,3,66,52,16,4,6,8,7,68,46,22,4,7,176,88
10325,104871,104198,6-4 6-7(7) 7-6(4),R32,164,10,3,65,51,23,1,3,6,8,69,53,19,1,4,72,68
10326,104755,105539,6-2 6-2,R16,69,3,1,25,24,8,0,0,4,1,38,25,7,12,16,30,76
10327,126774,104291,4-6 7-6(6) 6-2,R16,130,6,5,55,44,18,0,2,3,1,66,44,18,2,5,37,61
10328,104269,106421,6-4 6-1,R16,55,8,3,38,29,7,3,4,1,3,29,16,9,2,6,34,52
10329,106071,104898,6-3 7-5,R16,73,13,1,50,38,9,1,2,9,0,36,27,9,0,3,181,44
10330,105657,105216,7-5 4-6 6-4,R16,125,10,5,57,38,26,8,12,3,4,66,44,16,8,13,97,53
10331,105051,104180,6-3 7-5,R16,84,6,2,44,35,12,4,5,12,2,48,38,5,7,10,69,32
10332,111456,106109,6-4 7-5,R16,81,2,2,31,24,22,1,1,7,2,43,27,16,4,6,110,176
10333,104871,105173,6-4 6-4,R16,74,10,1,33,30,10,0,0,3,4,43,33,7,4,6,72,25
10334,104755,126774,7-6(2) 7-6(4),QF,131,7,1,52,41,20,4,4,9,6,55,41,19,5,5,30,37
10335,106071,104269,6-4 7-6(3),QF,74,4,0,58,44,6,0,1,17,5,35,25,20,6,8,181,34
10336,105051,105657,6-3 6-3,QF,65,5,4,35,28,12,5,5,6,3,45,29,7,4,7,69,97
10337,104871,111456,6-4 4-6 7-6(5),QF,127,22,2,67,52,16,2,3,13,4,77,56,20,4,5,72,110
10338,104755,106071,6-4 6-7(6) 6-2,SF,108,13,1,64,53,8,0,2,13,0,57,37,16,2,7,30,181
10339,104871,105051,6-4 7-5,SF,92,14,4,51,40,12,2,2,4,5,51,35,13,3,5,72,69
10340,104755,104871,6-3 7-6(5),F,90,6,1,46,30,13,0,2,5,2,49,31,7,3,6,30,72
10341,200484,105526,6-4 6-7(5) 6-3,R32,114,26,6,78,59,17,2,3,21,5,64,52,19,3,6,303,65
10342,104252,120424,6-4 6-1,R32,65,6,1,32,25,12,4,4,3,2,37,21,13,4,8,85,135
10343,104797,104259,7-6(2) 7-6(3),R32,101,7,1,63,50,9,0,0,5,2,38,29,28,6,6,100,22
10344,105332,126203,6-7(4) 6-3 6-2,R32,96,14,6,63,46,21,5,7,11,2,63,43,15,3,8,47,67
10345,105916,106045,6-3 6-4,R32,68,8,4,28,26,18,5,5,4,2,22,19,13,0,2,46,112
10346,105683,105806,7-6(8) 6-2,R32,83,15,4,36,35,13,0,0,8,4,48,36,15,6,8,35,78
10347,103852,104678,6-1 0-0 RET,R32,23,6,1,19,16,3,1,1,1,2,7,4,2,0,2,33,91
10348,104468,104970,6-0 6-3,R32,70,0,3,22,15,16,5,6,0,4,35,17,5,2,8,55,281
10349,109739,105634,3-6 6-4 6-1,R32,94,11,3,44,35,17,5,6,9,4,58,43,10,10,13,50,180
10350,105432,133430,7-6(6) 2-6 6-3,R32,109,4,1,68,45,14,5,10,8,5,46,32,22,4,8,169,23
10351,105550,105357,6-2 6-2,R32,64,4,2,30,23,8,1,2,2,3,25,18,7,8,13,75,64
10352,104999,104022,7-6(5) 6-3,R32,90,9,0,34,31,18,1,1,2,0,52,35,12,5,6,54,93
10353,106298,200484,6-3 6-4,R16,50,10,2,36,31,10,1,1,4,2,31,20,9,0,2,17,303
10354,104797,104252,6-3 6-4,R16,64,7,1,43,32,7,4,5,4,2,52,33,7,7,10,100,85
10355,104607,105332,7-6(3) 6-4,R16,83,8,1,44,38,13,1,1,10,8,34,28,20,5,6,19,47
10356,105683,105916,6-2 6-4,R16,51,19,2,28,24,12,0,0,3,3,30,22,5,0,3,35,46
10357,103852,104468,7-6(6) 6-4,R16,95,16,4,53,41,10,3,4,8,1,39,27,22,2,4,33,55
10358,106401,109739,6-4 4-6 6-3,R16,87,20,6,54,43,17,3,4,18,3,54,40,16,1,3,24,50
10359,105550,105432,7-6(4) 6-3,R16,89,2,2,44,36,13,2,2,3,2,38,29,12,4,5,75,169
10360,103819,104999,3-6 6-4 6-2,R16,93,5,1,48,36,13,3,5,7,2,52,34,19,6,10,2,54
10361,106298,104797,6-4 6-7(5) 6-3,QF,123,20,5,64,55,24,4,4,7,1,66,49,23,10,12,17,100
10362,105683,104607,7-6(2) 7-6(1),QF,92,24,3,56,45,14,2,2,9,1,41,34,15,0,0,35,19
10363,106401,103852,6-4 3-6 6-3,QF,82,20,5,49,42,14,0,1,13,5,46,38,14,0,2,24,33
10364,103819,105550,6-4 6-4,QF,65,4,0,35,29,15,2,2,6,1,37,24,14,4,6,2,75
10365,105683,106298,6-4 7-6(3),SF,94,19,2,37,32,21,1,1,7,4,43,39,13,2,3,35,17
10366,103819,106401,6-7(2) 6-2 7-6(5),SF,111,12,2,54,46,24,0,0,23,8,79,58,16,2,4,2,24
10367,103819,105683,6-4 7-6(3),F,78,4,0,44,38,13,2,2,14,3,44,34,10,0,1,2,35
10368,106432,100644,6-1 6-4,R32,84,4,1,37,24,15,5,6,2,2,39,23,4,3,7,34,3
10369,105932,200484,6-4 7-6(5),R32,90,6,5,47,31,24,6,7,9,5,44,32,15,4,6,85,286
10370,104312,126610,6-3 7-5,R32,94,4,0,41,36,10,0,0,11,1,43,28,22,9,11,50,81
10371,104252,104755,6-2 6-2,R32,62,7,0,21,20,14,1,1,2,1,33,20,8,5,9,82,25
10372,105138,105526,6-4 6-1,R32,71,5,0,43,30,11,4,4,5,3,25,19,7,3,6,16,67
10373,104898,105311,4-6 7-5 6-4,R32,142,12,0,61,46,21,8,11,3,3,63,49,20,16,20,43,47
10374,111575,104999,7-6(5) 6-3,R32,77,12,0,50,38,14,1,1,7,3,38,32,11,2,3,36,65
