idx,winner_id,loser_id,score,matchround,minutes,w_ace,w_df,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced,winner_rank,loser_rank
1489,104269,104593,7-6(3) 6-7(6) 6-2,R32,0,7,2,67,49,20,3,5,1,2,68,43,25,7,11,42,64
1490,103917,103720,6-3 6-4,R32,0,4,2,38,29,15,4,5,2,4,30,15,13,3,6,97,112
1491,103843,105332,7-6(3) 2-6 7-6(4),R32,0,3,1,73,48,19,4,9,18,8,70,53,17,10,13,339,67
1492,105173,104229,6-4 6-3,R32,0,3,2,39,26,15,4,6,1,2,31,19,11,1,5,32,62
1493,105577,104594,6-3 6-2,R32,0,3,4,36,27,15,5,5,0,1,25,19,6,1,4,52,122
1494,104180,104947,6-0 7-5,R32,0,13,1,23,19,17,0,0,2,3,32,20,4,1,5,53,78
1495,105657,103813,6-3 2-6 6-4,R32,0,12,4,55,41,20,7,9,2,0,57,41,11,3,5,196,91
1496,105311,104797,6-2 0-6 6-2,R32,0,2,1,40,30,12,3,6,5,2,44,27,9,3,7,44,81
1497,105011,104022,6-4 6-4,R32,0,6,2,36,27,11,1,3,2,1,43,25,11,6,10,119,71
1498,103781,104932,6-4 6-7(5) 6-3,R32,0,2,2,58,39,31,5,7,3,6,64,43,20,8,12,109,158
1499,103333,105147,7-6(5) 7-6(3),R16,0,25,1,51,45,12,0,0,5,1,58,50,6,0,0,27,106
1500,104898,104269,7-6(4) 6-3,R16,0,3,4,42,36,14,2,2,10,3,37,31,13,2,3,83,42
1501,103917,105138,6-2 6-4,R16,0,5,4,34,24,12,3,5,1,5,31,21,4,3,8,97,21
1502,105173,103843,6-3 6-2,R16,0,7,3,29,23,10,2,3,2,2,42,22,9,2,7,32,339
1503,104180,105577,6-4 4-6 7-6(6),R16,0,14,5,53,45,25,0,1,15,3,61,48,26,5,6,53,52
1504,105657,104198,7-6(5) 6-4,R16,0,15,3,37,30,23,2,2,4,3,44,32,17,3,4,196,34
1505,105011,105311,6-3 7-6(2),R16,0,6,1,51,38,19,3,4,3,1,34,26,16,6,8,119,44
1506,105676,103781,7-6(2) 6-2,R16,0,8,4,35,29,19,6,7,4,4,40,24,14,2,5,15,109
1507,104898,103333,6-7(4) 6-4 7-6(3),QF,0,10,0,78,57,27,8,8,24,4,53,44,30,0,1,83,27
1508,103917,105173,6-1 6-3,QF,0,9,1,30,24,7,1,2,1,2,38,19,7,4,9,97,32
1509,104180,105657,7-6(4) 6-1,QF,0,9,4,37,31,13,0,0,10,4,28,23,11,2,4,53,196
1510,105676,105011,4-6 7-6(3) 6-2,QF,0,16,2,56,42,26,8,9,6,2,60,44,20,8,10,15,119
1511,103917,104898,5-7 6-3 6-4,SF,0,6,2,56,43,22,1,2,12,5,62,40,27,6,8,97,83
1512,105676,104180,7-6(4) 6-4,SF,0,9,5,33,30,20,1,1,11,0,47,38,9,2,3,15,53
1513,103917,105676,7-6(1) 6-1,F,0,2,2,39,33,8,3,3,4,1,43,27,12,6,9,97,15
1514,104571,104586,6-3 6-4,R32,0,10,11,35,31,11,3,5,2,4,31,19,12,3,7,63,38
1515,103163,105062,6-4 7-5,R32,0,5,4,33,31,10,2,4,2,1,35,23,11,1,5,0,59
1516,106071,105526,6-3 7-6(5),R32,0,6,2,45,35,9,3,4,9,6,47,31,14,2,5,24,105
1517,104890,109739,7-6(5) 6-3,R32,0,11,2,38,34,12,3,3,7,3,48,34,10,1,3,55,344
1518,105668,104460,6-7(5) 6-4 6-3,R32,0,7,7,87,64,11,10,12,12,2,79,52,10,8,12,50,104
1519,104259,105238,6-3 6-3,R32,0,2,2,32,29,8,1,1,3,3,31,24,5,0,3,29,75
1520,104678,106432,6-2 6-0,R32,0,5,1,22,19,9,0,0,0,3,25,12,6,3,8,28,41
1521,100644,106207,3-6 6-2 6-3,R32,0,6,2,47,38,18,5,6,3,0,50,35,11,2,5,84,404
1522,105032,104660,4-6 7-5 5-3 RET,R32,0,22,8,47,41,20,4,5,8,4,66,50,18,11,13,66,49
1523,104999,106233,7-6(4) 6-2,R32,0,8,0,52,39,10,4,5,8,3,39,31,13,3,6,502,30
1524,104312,103794,6-1 6-2,R32,0,5,0,19,16,14,1,2,1,3,28,14,11,2,7,45,43
1525,104897,105376,7-5 7-5,R32,0,8,1,46,34,18,1,1,8,5,48,34,19,5,7,116,148
1526,104745,104571,7-6(5) 6-7(4) 6-2,R16,0,7,1,77,56,18,10,12,12,4,58,46,16,3,7,10,63
1527,106071,103163,7-6(6) 6-2,R16,0,3,1,37,33,11,0,0,3,5,42,30,12,6,8,24,0
1528,104792,104890,7-6(6) 7-6(5),R16,0,18,1,54,44,15,3,3,7,6,43,37,21,3,3,16,55
1529,104259,105668,6-4 6-4,R16,0,8,1,29,23,15,2,3,12,1,59,36,11,5,8,29,50
1530,104678,100644,6-3 6-7(6) 6-3,R16,0,8,1,69,56,12,1,2,7,4,63,46,12,6,9,28,84
1531,105032,103852,3-6 7-6(5) 7-6(6),R16,0,19,8,64,58,21,6,7,12,5,60,55,27,4,4,66,14
1532,104999,104312,6-2 6-4,R16,0,8,1,37,30,8,2,2,3,0,40,25,11,5,8,502,45
1533,105227,104897,7-6(2) 6-3,R16,0,11,3,41,36,11,3,4,6,4,40,26,18,5,7,9,116
1534,104745,106071,6-4 6-7(6) 6-3,QF,0,14,5,75,60,16,8,9,14,0,66,51,12,3,6,10,24
1535,104792,104259,7-5 3-6 6-3,QF,0,17,4,50,37,21,2,4,8,1,55,39,19,7,10,16,29
1536,104678,105032,7-6(3) 6-1,QF,0,6,0,41,37,10,2,2,13,7,39,32,6,2,4,28,66
1537,105227,104999,4-6 7-6(5) 7-6(5),QF,0,19,1,70,62,17,6,8,12,1,78,62,18,5,6,9,502
1538,104745,104792,6-3 6-4,SF,0,0,0,38,29,16,4,4,11,5,40,29,7,4,6,10,16
1539,104678,105227,6-3 6-7(1) 7-6(2),SF,0,19,2,79,63,16,8,9,13,3,67,54,23,7,9,28,9
1540,104745,104678,7-6(3) 6-3,F,0,11,4,49,42,9,1,1,8,3,34,30,11,0,1,10,28
1541,103819,104259,7-6(8) 3-6 7-6(5),R32,0,15,2,78,63,13,3,5,4,2,69,50,26,3,4,2,31
1542,105208,104660,6-4 7-6(3),R32,0,9,1,50,38,16,3,3,3,1,46,30,17,4,5,86,50
1543,104252,105526,6-2 0-6 7-6(4),R32,0,3,1,53,35,12,3,7,7,5,48,36,15,5,8,487,106
1544,105449,106071,6-3 7-6(4),R32,0,12,0,47,39,10,1,2,5,1,48,34,5,1,3,53,24
1545,104607,103607,7-5 6-3,R32,0,8,2,34,26,19,0,1,3,4,38,23,16,3,6,6,49
1546,106432,105385,6-4 3-6 6-3,R32,0,2,1,72,51,15,10,12,5,2,49,34,21,8,11,41,56
1547,100644,103813,6-4 6-4,R32,0,3,1,34,28,10,3,4,3,2,44,31,4,3,6,81,93
1548,103333,105053,6-7(4) 6-4 6-4,R32,0,28,1,63,50,17,0,0,5,2,81,59,7,4,6,27,62
1549,103990,105575,6-4 6-7(4) 7-6(1),R32,0,7,3,62,44,24,4,8,3,7,66,42,24,10,15,20,92
1550,104312,103163,7-5 6-2,R32,0,5,1,41,27,16,4,5,1,3,43,26,12,6,10,45,849
1551,105062,106210,6-1 6-7(7) 7-5,R32,0,7,2,65,45,30,13,16,9,6,66,44,7,1,8,59,46
1552,104792,104586,6-3 6-4,R32,0,4,0,45,37,6,2,2,6,5,43,29,9,2,4,16,39
1553,105668,104655,6-3 6-4,R32,0,10,3,44,35,11,4,4,8,5,33,28,7,1,3,51,23
1554,104268,105041,6-4 3-6 6-1,R32,0,12,0,50,38,14,5,7,4,2,44,25,22,3,7,147,94
1555,104460,104890,7-5 6-2,R32,0,15,6,37,31,11,0,0,7,5,35,26,10,5,8,114,54
1556,105453,106233,7-6(4) 7-5,R32,0,7,2,53,36,24,9,10,11,0,36,29,20,3,5,5,29
1557,103819,105208,6-3 7-5,R16,0,3,4,40,34,11,2,2,4,3,31,25,12,3,5,2,86
1558,104252,105449,6-3 7-6(4),R16,0,7,0,51,39,8,8,10,6,4,46,34,7,0,4,487,53
1559,104607,106432,6-3 6-2,R16,0,5,0,27,26,10,0,0,1,0,38,24,6,3,6,6,41
1560,103333,100644,6-7(5) 6-3 6-3,R16,0,21,3,56,49,16,1,1,8,6,58,39,25,4,7,27,81
1561,104312,103990,6-2 6-7(6) 6-3,R16,0,5,1,65,47,21,6,8,8,0,67,45,11,7,12,45,20
1562,104792,105062,7-6(1) 6-4,R16,0,7,1,49,39,9,3,4,4,1,32,21,21,3,5,16,59
1563,105668,104268,6-2 5-7 6-2,R16,0,6,4,66,48,12,7,9,6,5,49,31,15,4,9,51,147
1564,105453,104460,7-5 6-1,R16,0,5,3,33,27,10,1,1,4,3,45,28,9,4,8,5,114
1565,103819,104252,6-0 7-6(1),QF,0,9,3,37,32,10,0,0,3,0,41,26,8,4,7,2,487
1566,103333,104607,7-5 6-7(8) 6-3,QF,0,45,3,73,66,15,3,3,7,4,61,49,17,1,3,27,6
1567,104312,104792,6-1 1-0 RET,QF,0,1,0,14,10,10,4,4,3,0,15,7,0,2,5,45,16
1568,105453,105668,6-4 5-7 6-3,QF,0,8,2,68,49,18,2,5,7,7,71,49,11,9,13,5,51
1569,103819,103333,7-6(3) 7-6(4),SF,0,6,0,57,48,13,1,1,20,1,48,39,16,0,0,2,27
1570,104312,105453,4-1 RET,SF,0,4,0,7,7,1,0,0,0,0,11,5,3,2,4,45,5
1571,103819,104312,7-6(1) 6-4,F,0,14,0,53,43,10,4,4,1,1,52,34,18,4,5,2,45
1572,104918,104229,6-4 7-5,R32,0,12,2,38,32,12,2,4,1,1,45,31,6,2,6,3,63
1573,104269,105138,3-6 7-5 7-6(4),R32,0,18,6,69,53,17,4,6,2,4,61,49,16,3,4,42,21
1574,104180,104022,6-7(5) 6-4 7-6(5),R32,0,37,4,72,61,26,8,8,8,3,62,46,32,1,2,48,71
1575,105777,105023,4-6 6-3 6-4,R32,0,13,1,70,46,22,8,10,9,2,48,31,21,5,8,11,38
1576,105227,105173,7-6(3) 3-6 6-2,R32,0,17,3,55,46,18,3,4,4,2,68,46,23,8,10,9,32
1577,104678,103908,7-6(4) 1-6 6-4,R32,0,16,8,45,32,19,1,5,7,2,48,36,25,6,9,25,128
1578,104545,111577,7-6(11) 6-4,R32,0,21,1,51,46,9,1,1,6,6,35,32,24,3,4,18,158
1579,103852,105311,6-3 6-4,R32,0,17,2,36,32,11,3,3,2,0,39,26,8,4,6,14,44
1580,104468,105676,6-7(6) 7-5 6-2,R32,0,3,0,63,48,24,5,6,5,3,72,47,27,9,13,13,15
1581,106423,104871,6-7(3) 6-2 6-4,R32,0,19,4,68,51,14,5,6,9,6,59,43,19,7,11,70,37
1582,104755,104620,6-1 6-2,R32,0,3,0,33,28,7,2,2,0,2,26,11,4,1,5,19,55
1583,105683,104868,5-7 6-3 6-2,R32,0,24,7,58,48,16,4,5,6,2,49,37,15,3,6,8,109
1584,105238,104745,6-3 6-7(6) 6-4,R32,0,16,3,59,46,24,3,4,5,2,67,44,20,4,7,79,10
1585,104198,104665,7-6(3) 6-2,R32,0,3,6,29,26,13,0,2,1,0,46,23,13,4,8,34,36
1586,104731,103720,6-7(5) 7-5 6-2,R32,0,22,0,59,46,25,6,7,1,3,64,49,17,2,6,17,117
1587,104527,106401,6-3 6-4,R32,0,9,2,30,28,15,3,3,4,6,31,20,11,1,3,4,28
1588,104918,104269,7-5 6-4,R16,0,4,2,38,27,18,4,5,7,10,38,31,11,4,7,3,42
1589,104180,105777,6-4 7-6(5),R16,0,19,1,44,38,15,3,3,15,2,46,36,11,1,2,48,11
1590,104678,105227,6-7(8) 6-2 6-3,R16,0,16,1,65,51,24,4,4,9,3,54,39,23,6,9,25,9
1591,104545,103852,7-6(5) 6-7(9) 7-6(4),R16,0,36,1,87,73,18,1,1,29,6,74,63,29,2,2,18,14
1592,104468,106423,6-4 6-2,R16,0,3,3,29,24,12,1,2,7,4,29,23,8,2,6,13,70
1593,105683,104755,6-4 6-7(5) 6-1,R16,0,29,4,64,54,15,7,7,9,4,53,43,17,2,5,8,19
1594,104198,105238,6-3 7-6(4),R16,0,4,3,29,23,21,3,4,7,5,42,32,7,1,4,34,79
1595,104731,104527,7-6(4) 7-6(11),R16,0,22,1,61,53,11,2,2,11,3,58,46,18,3,3,17,4
1596,104918,104180,3-6 7-6(2) 6-4,QF,0,13,0,58,52,11,1,2,8,2,66,57,10,7,8,3,48
1597,104678,104545,7-6(5) 6-3,QF,0,11,0,42,38,10,0,0,14,0,58,38,10,10,11,25,18
1598,104468,105683,4-6 6-3 7-5,QF,0,3,1,69,51,22,4,5,23,2,45,33,24,0,2,13,8
1599,104731,104198,7-6(7) 7-5,QF,0,18,0,44,39,17,2,2,6,1,48,36,18,0,1,17,34
1600,104918,104678,6-3 7-6(4),SF,0,5,0,48,37,7,4,5,10,2,58,42,7,7,10,3,25
1601,104731,104468,6-3 6-7(6) 6-3,SF,0,34,1,66,57,13,0,0,2,2,62,49,14,6,8,17,13
1602,104918,104731,6-3 6-4,F,0,3,0,34,27,13,0,0,10,0,31,26,5,0,2,3,17
1603,104571,103607,7-5 3-0 RET,R64,0,5,0,25,22,10,4,4,2,1,23,15,7,0,3,59,48
1604,100644,105062,6-0 6-2,R64,0,7,2,26,19,11,2,2,2,2,27,15,8,3,8,76,58
1605,104620,104424,6-3 6-2,R64,0,6,1,38,29,10,5,5,0,1,30,21,5,0,3,56,90
1606,105379,106043,6-1 6-7(5) 6-2,R64,0,7,3,50,39,26,2,3,4,5,45,30,12,1,6,74,63
1607,111202,105077,6-4 7-6(6),R64,0,3,3,40,31,22,5,5,5,0,51,38,12,1,2,78,64
1608,105065,104868,1-6 7-6(3) 6-1,R64,0,4,2,53,36,12,6,9,8,4,47,35,22,8,12,72,110
1609,104797,104597,6-1 6-4,R64,0,10,1,31,26,11,0,0,8,3,33,22,11,6,9,92,145
1610,104660,105449,6-4 6-3,R64,0,5,2,34,25,15,4,5,3,1,47,26,13,4,8,49,52
1611,104291,106378,7-6(4) 7-6(5),R64,0,7,5,41,33,25,2,3,8,5,50,38,25,11,12,83,101
1612,105238,105385,6-4 6-4,R64,0,9,4,38,32,9,5,6,0,2,36,24,11,2,5,75,57
1613,104229,105074,6-4 6-4,R64,0,7,2,32,26,13,4,5,5,8,40,26,12,3,6,61,95
1614,126203,105807,6-1 6-4,R64,0,9,1,34,25,14,3,4,1,3,37,22,7,6,10,761,66
1615,104534,104593,7-5 6-4,R64,0,2,1,50,36,11,4,5,3,2,43,31,12,5,8,85,62
1616,105053,104890,6-1 1-6 6-1,R64,0,5,2,43,27,7,4,7,3,5,38,24,10,6,12,60,55
1617,105032,104999,7-6(1) 7-6(3),R64,0,12,0,58,48,10,3,4,11,1,57,43,9,2,3,68,356
1618,104719,105577,4-6 6-4 RET,R64,0,7,3,32,29,10,1,3,1,0,42,31,9,3,5,70,54
1619,104571,103970,6-2 7-6(4),R32,0,9,3,38,31,20,2,2,2,5,36,30,14,3,5,59,7
1620,100644,105064,6-7(7) 6-3 6-4,R32,0,4,7,65,52,25,2,2,7,0,60,45,20,2,4,76,41
1621,104620,105373,6-3 6-7(4) 6-1,R32,0,11,0,57,48,15,0,0,5,1,59,41,11,5,8,56,38
1622,105173,105379,7-6(4) 6-4,R32,0,3,1,40,36,12,2,3,9,2,31,25,16,0,2,34,74
1623,104919,111202,6-3 6-1,R32,0,2,2,32,25,9,0,0,0,3,25,14,9,2,6,21,78
1624,106210,105065,6-1 6-3,R32,0,2,2,28,24,9,1,1,2,3,33,17,8,1,5,46,72
1625,104797,104338,6-1 6-2,R32,0,5,3,26,23,10,0,0,2,0,31,18,2,2,6,92,35
1626,104660,104678,6-4 6-2,R32,0,10,1,31,25,12,2,2,9,5,39,27,4,1,4,49,24
1627,106233,104291,6-3 6-1,R32,0,12,1,23,20,13,2,2,0,1,36,19,14,5,9,30,83
1628,105238,104665,7-6(5) 6-7(5) 6-4,R32,0,12,6,64,52,21,3,6,4,4,96,62,18,13,17,75,36
1629,104229,104312,6-4 6-3,R32,0,9,1,50,37,11,3,3,4,1,31,24,10,3,5,61,27
1630,103852,126203,6-3 6-3,R32,0,12,0,33,30,6,0,0,8,0,36,21,18,8,11,16,761
1631,104655,104534,7-5 6-4,R32,0,4,6,38,25,20,7,10,0,4,45,27,8,5,10,23,85
1632,105023,105053,7-6(4) 6-4,R32,0,15,1,34,30,18,3,3,3,3,55,38,11,5,6,44,60
1633,105311,105032,6-7(5) 6-3 7-6(3),R32,0,1,3,74,54,31,3,3,24,5,65,53,20,2,3,45,68
1634,104468,104719,4-6 7-6(3) 7-6(0),R32,0,4,2,62,44,27,4,9,8,2,84,48,25,7,11,13,70
1635,104571,100644,6-3 6-3,R16,0,4,1,30,28,9,1,1,2,3,29,19,10,1,4,59,76
1636,104620,105173,3-6 6-4 6-4,R16,0,5,3,63,48,10,2,5,5,2,50,37,16,3,6,56,34
1637,104919,106210,7-6(2) 7-6(5),R16,0,12,1,58,48,7,1,2,6,1,54,36,17,4,5,21,46
1638,104797,104660,7-5 6-4,R16,0,8,1,32,25,17,2,4,4,3,57,30,18,5,9,92,49
1639,105238,106233,6-3 6-3,R16,0,2,3,34,28,10,5,5,1,3,23,17,11,2,5,75,30
1640,104229,103852,6-3 6-2,R16,0,8,1,33,24,18,2,2,6,1,28,19,8,3,6,61,16
1641,105023,104655,7-6(7) 7-6(3),R16,0,15,2,51,39,21,0,0,13,4,61,48,17,7,7,44,23
1642,104468,105311,6-4 6-1,R16,0,3,0,26,22,14,2,2,2,2,40,24,7,2,6,13,45
1643,104571,104620,6-4 6-4,QF,0,4,1,33,25,15,0,0,3,2,40,27,11,7,9,59,56
1644,104797,104919,6-3 6-7(8) 7-6(6),QF,0,13,3,79,66,18,7,7,7,2,74,59,16,2,3,92,21
1645,105238,104229,6-4 4-6 7-6(4),QF,0,14,6,67,47,23,4,7,9,2,82,58,8,8,11,75,61
1646,105023,104468,5-7 7-6(8) 6-4,QF,0,26,4,69,57,16,5,8,7,2,57,45,26,3,6,44,13
1647,104797,104571,1-2 RET,SF,0,1,0,9,6,4,2,2,0,1,6,4,2,0,1,92,59
1648,105023,105238,4-6 6-3 7-5,SF,0,22,1,75,55,13,4,6,7,2,68,48,16,7,10,44,75
1649,104797,105023,7-6(1) 7-6(6),F,0,7,3,57,42,20,4,6,12,6,55,44,11,2,4,92,44
1650,104925,104259,6-4 6-4 6-4,R128,0,12,1,61,46,13,7,9,6,4,66,42,17,7,12,1,33
1651,103813,103720,3-6 6-3 4-6 6-0 11-9,R128,0,10,4,117,77,26,10,17,12,9,100,71,31,12,22,92,118
1652,105732,111202,1-6 6-2 3-6 6-2 10-8,R128,0,23,17,72,56,34,9,15,8,9,105,73,30,13,20,151,79
1653,106071,105526,6-3 3-6 2-6 6-2 6-3,R128,0,19,3,94,65,18,7,11,25,15,80,61,20,9,14,26,112
1654,104919,106423,7-6(7) 7-6(3) 6-4,R128,0,15,3,75,60,23,2,3,5,4,81,61,22,8,10,21,71
1655,104719,104386,6-3 6-4 6-2,R128,0,4,3,75,54,12,8,9,4,1,49,26,23,6,11,72,486
1656,104947,105668,7-6(4) 6-4 6-7(4) 6-3,R128,0,15,4,90,73,24,2,3,13,7,84,64,28,3,6,82,47
1657,104731,106298,6-2 7-5 3-6 6-3,R128,0,23,9,62,54,23,5,7,6,8,65,47,29,5,10,14,96
1658,105227,105655,6-3 6-2 7-6(4),R128,0,15,2,59,49,15,2,3,3,1,63,39,13,3,7,9,174
1659,105575,104890,6-2 5-2 RET,R128,0,5,1,22,17,14,1,1,5,5,30,19,7,1,5,90,57
1660,105051,105641,6-2 6-1 6-4,R128,0,6,2,45,36,17,0,0,8,3,56,33,15,8,13,148,93
1661,104545,104424,7-6(5) 6-4 6-4,R128,0,38,3,68,63,7,1,1,2,4,47,41,24,0,2,17,91
1662,106045,104655,6-7(4) 4-6 6-3 6-2 6-2,R128,0,14,7,75,58,40,5,7,9,6,76,54,36,7,13,105,23
1663,100644,104559,6-3 1-6 6-3 3-6 9-7,R128,0,19,11,123,89,23,6,11,13,9,83,66,34,8,13,74,53
1664,105053,105154,6-4 6-3 6-2,R128,0,7,0,56,36,17,3,5,7,5,53,33,18,8,14,60,81
1665,105453,104620,6-3 6-7(4) 6-2 3-6 6-3,R128,0,14,4,82,61,38,3,4,12,4,103,71,26,7,12,5,55
1666,104527,105311,6-2 7-5 7-6(3),R128,0,25,3,56,48,23,0,0,1,4,67,48,18,6,9,4,46
1667,103607,103794,5-7 6-1 6-4 6-4,R128,0,11,6,66,54,25,5,7,11,7,89,65,13,7,12,48,51
1668,104269,105373,4-6 6-2 6-3 6-7(5) 13-11,R128,0,27,10,118,96,41,9,10,10,10,138,106,30,12,16,43,39
1669,106233,104534,2-6 6-3 6-4 6-4,R128,0,10,3,76,59,16,3,6,1,1,58,40,26,5,9,30,85
1670,105357,103990,6-2 6-3 6-4,R128,0,5,0,51,41,15,0,0,8,3,45,32,14,6,10,120,19
1671,104571,105385,5-7 6-2 6-4 6-4,R128,0,11,5,69,50,29,1,3,3,6,81,55,21,8,13,54,58
1672,106281,104594,5-7 4-6 6-3 6-2 6-3,R128,0,14,8,77,59,36,7,11,6,5,97,61,30,12,19,182,138
1673,105676,104547,7-6(4) 6-1 6-1,R128,0,17,5,51,45,17,2,2,8,1,71,43,8,8,13,15,128
1674,105777,105643,6-3 6-0 6-4,R128,0,6,2,35,32,22,2,2,3,3,62,35,13,8,13,11,73
1675,105449,105041,6-3 6-7(5) 4-6 6-1 6-4,R128,0,33,10,84,74,38,8,9,10,6,101,75,26,7,11,52,94
1676,104932,105441,4-6 4-6 7-6(4) 6-4 6-4,R128,0,19,5,105,80,26,2,4,22,1,95,77,29,5,7,163,160
1677,104755,106291,6-3 6-2 6-2,R128,0,5,3,40,32,23,2,2,2,7,41,23,18,6,11,20,183
1678,106401,106043,6-0 6-2 7-6(6),R128,0,12,3,44,35,20,0,1,2,2,50,31,14,7,13,29,64
1679,104338,104252,6-1 6-2 6-4,R128,0,5,5,65,51,11,7,7,4,1,49,28,16,5,10,35,294
1680,103163,105583,6-2 6-3 4-6 6-2,R128,0,5,3,75,61,11,6,8,6,1,66,36,20,8,14,861,86
1681,105683,104593,6-2 6-3 3-6 7-6(4),R128,0,25,4,78,64,18,2,3,13,1,70,52,27,6,9,8,63
1682,104868,104563,6-7(4) 6-2 6-4 6-3,R128,0,14,2,76,59,29,6,6,16,9,65,51,25,3,8,111,113
1683,106210,103893,7-6(7) 7-6(6) 6-4,R128,0,14,2,70,54,25,4,5,6,3,69,54,19,2,4,45,89
1684,105577,104672,7-6(2) 3-6 6-7(4) 7-6(4) 6-3,R128,0,25,8,115,98,32,7,9,7,3,93,78,43,6,8,56,213
1685,104926,105065,6-4 6-3 6-2,R128,0,1,4,48,33,19,4,6,5,6,44,25,21,10,17,28,77
1686,104678,104873,6-1 6-4 3-6 6-3,R128,0,14,2,68,53,17,4,6,4,3,64,48,11,4,9,24,123
1687,105379,103285,7-5 1-6 4-6 6-3 6-4,R128,0,22,6,84,63,34,3,6,8,4,86,64,33,5,8,75,203
1688,104460,104229,3-6 6-3 7-5 6-4,R128,0,16,9,73,59,21,3,5,7,2,78,54,22,9,13,102,61
1689,104745,105064,6-4 6-2 6-4,R128,0,1,5,49,32,22,4,6,6,2,38,24,21,6,12,10,42
1690,104542,104180,7-6(8) 6-7(3) 6-4 3-6 6-2,R128,0,38,4,92,82,30,4,5,27,13,117,91,36,13,16,12,44
1691,105077,104797,6-2 6-2 3-2 RET,R128,0,3,1,31,25,20,3,3,2,0,39,25,13,4,9,65,62
1692,105238,106378,7-6(4) 6-1 6-2,R128,0,8,6,59,45,18,2,3,4,2,67,41,10,6,11,70,101
1693,103333,111200,6-7(2) 6-2 6-4 7-6(2),R128,0,42,8,76,70,26,1,1,7,8,85,65,27,4,7,25,133
1694,104312,105454,6-3 6-2 6-2,R128,0,5,1,41,36,16,0,0,8,7,47,30,10,6,11,27,177
1695,106432,104660,4-6 7-6(5) 6-2 1-6 9-7,R128,0,9,9,92,68,42,7,11,17,6,105,85,25,11,15,40,49
1696,104898,104268,6-2 3-6 6-4 6-2,R128,0,10,5,60,44,25,6,8,2,6,70,44,20,2,8,78,130
1697,104918,105062,6-4 7-6(3) 6-4,R128,0,14,3,62,47,16,4,7,4,3,62,39,22,2,7,3,59
1698,104607,104871,6-2 6-7(8) 7-6(3) 7-6(5),R128,0,16,2,89,78,27,4,5,19,3,108,85,21,7,10,6,38
1699,103917,105936,7-6(4) 6-4 3-6 7-5,R128,0,14,6,87,69,25,4,5,13,6,83,63,31,3,5,66,122
1700,104586,105208,7-6(2) 6-3 7-6(4),R128,0,14,10,62,48,28,5,7,13,10,76,54,24,11,15,41,83
1701,104665,104198,3-6 6-4 3-6 7-5 6-4,R128,0,7,5,84,63,35,2,5,17,7,85,67,30,5,8,37,32
1702,104792,105807,6-4 6-4 7-5,R128,0,17,3,52,48,18,1,1,6,2,65,43,20,4,7,18,67
1703,105173,103582,6-7(4) 6-0 6-4 6-1,R128,0,7,2,63,49,30,5,6,12,12,72,43,24,8,15,34,139
1704,104882,105216,7-6(3) 6-3 7-6(5),R128,0,13,4,78,58,16,6,10,4,9,55,36,27,2,8,107,149
1705,104468,104597,6-4 6-4 7-5,R128,0,12,3,61,52,19,2,2,11,5,63,43,23,5,8,13,145
1706,103852,104327,6-2 7-6(4) 6-4,R128,0,14,2,52,43,26,1,1,11,3,69,49,18,6,9,16,80
1707,105932,105487,6-4 7-6(3) 6-2,R128,0,2,5,70,52,19,5,6,7,4,54,39,20,3,7,153,137
1708,105332,104022,6-4 6-4 6-3,R128,0,5,1,44,36,25,5,6,0,7,56,34,20,6,11,68,76
1709,105138,105074,6-1 6-3 7-6(6),R128,0,8,4,49,43,16,0,1,1,3,43,29,22,2,7,22,95
1710,105032,106058,6-3 3-6 6-3 6-3,R128,0,16,4,56,51,22,2,3,4,9,57,41,30,11,15,69,31
1711,105902,104291,7-6(2) 6-2 3-6 3-6 7-5,R128,0,11,9,67,51,50,4,9,7,10,94,67,35,7,12,87,84
1712,105023,104997,7-5 6-3 6-4,R128,0,30,3,44,41,23,0,0,4,9,64,41,23,9,12,36,170
1713,103819,106000,6-1 6-3 6-3,R128,0,6,0,41,35,17,0,0,2,8,41,27,8,5,10,2,88
1714,104925,103813,6-4 6-2 6-3,R64,0,8,1,50,39,17,0,1,2,2,59,36,12,9,14,1,92
1715,106071,105732,7-6(3) 6-4 7-6(5),R64,0,9,1,73,60,20,4,4,21,4,58,47,30,0,1,26,151
1716,104919,104719,6-3 7-6(4) 6-3,R64,0,9,1,56,50,24,3,3,6,2,53,40,16,5,7,21,72
1717,104731,104947,6-7(5) 7-6(6) 6-4 6-4,R64,0,34,9,69,59,35,0,0,6,4,78,57,32,1,3,14,82
1718,105227,105575,6-3 4-6 7-6(6) 4-6 7-5,R64,0,28,5,105,84,33,8,11,13,5,95,73,37,5,8,9,90
1719,104545,105051,6-2 7-6(8) 6-4,R64,0,23,1,62,49,15,1,2,11,7,61,44,17,3,7,17,148
1720,106045,100644,6-3 3-6 7-6(2) 6-4,R64,0,9,6,72,54,28,7,11,14,8,72,55,26,4,9,105,74
1721,105053,105453,W/O,R64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5
1722,104527,103607,6-3 6-4 7-5,R64,0,15,6,50,41,27,2,2,4,5,45,34,21,3,6,4,48
