idx,winner_id,loser_id,score,matchround,minutes,w_ace,w_df,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced,winner_rank,loser_rank
8153,105526,106432,6-4 7-6(2),QF,83,10,5,34,31,20,0,0,6,5,46,35,10,2,3,56,62
8154,105138,126203,6-2 7-6(3),QF,89,5,2,33,28,16,0,0,9,1,36,26,16,3,5,15,116
8155,106000,106378,1-6 7-5 6-3,SF,112,2,4,54,34,19,7,11,7,2,53,37,14,5,9,67,45
8156,105138,105526,6-2 6-4,SF,73,2,2,24,19,14,0,1,6,4,28,22,10,4,8,15,56
8157,105138,106000,6-4 6-4,F,91,3,1,28,19,12,0,3,1,4,53,30,12,8,13,15,67
8158,104745,105583,7-6(6) 6-2 6-2,R128,136,5,5,61,41,22,6,8,1,2,65,35,13,5,11,1,85
8159,106121,126205,6-1 4-6 4-6 6-2 6-2,R128,178,1,5,90,65,28,16,19,8,9,77,53,23,7,15,121,159
8160,105216,144972,6-2 6-2 6-0,R128,109,2,4,38,30,17,3,3,3,9,39,21,12,5,12,44,331
8161,104919,104755,3-6 6-2 6-4 6-2,R128,180,9,8,52,41,26,1,3,1,6,66,45,26,7,13,59,30
8162,105882,104926,6-4 7-6(8) 3-6 6-0,R128,147,9,3,58,45,27,3,8,5,9,71,44,28,10,18,144,26
8163,104678,105613,3-6 6-3 3-6 6-4 6-3,R128,176,11,4,79,62,29,9,12,9,10,87,65,30,13,17,52,84
8164,105238,105526,3-6 6-3 6-2 1-6 6-3,R128,150,10,6,65,52,30,4,8,18,11,64,51,27,3,8,64,49
8165,104607,105992,6-4 6-2 7-6(4),R128,127,9,5,62,45,22,8,11,9,5,44,32,17,7,13,18,45
8166,105676,103898,6-4 2-6 6-4 6-2,R128,138,12,7,64,47,24,8,12,4,5,59,38,22,7,13,14,100
8167,105550,104327,6-1 6-2 6-0,R128,89,3,0,49,38,10,1,1,1,3,41,20,9,10,17,72,66
8168,105385,109739,6-3 1-6 6-1 6-4,R128,143,8,7,58,46,21,3,6,8,3,51,38,17,3,8,57,125
8169,104792,104871,7-6(6) 6-3 6-4,R128,126,18,5,48,39,28,2,4,3,8,60,41,24,6,11,22,79
8170,106000,104655,7-5 7-6(3) 6-1,R128,123,2,4,73,47,17,8,13,6,4,64,37,17,8,16,56,31
8171,105649,106044,5-7 6-3 6-1 6-1,R128,168,8,6,63,47,30,4,5,4,11,87,50,28,16,22,107,93
8172,126094,105379,6-1 6-4 6-4,R128,102,5,3,53,38,25,1,1,12,5,46,34,13,3,7,53,48
8173,105777,106324,6-1 6-4 6-2,R128,109,6,3,45,36,23,4,4,4,6,58,34,16,10,15,9,210
8174,103819,126207,4-6 6-2 6-1 1-6 6-4,R128,157,17,4,63,49,29,1,5,5,6,71,48,35,7,13,3,70
8175,104022,104882,6-3 5-7 6-4 6-3,R128,186,11,11,81,54,33,16,21,3,8,61,38,27,6,14,101,88
8176,104269,105577,6-2 RET,R128,34,1,1,15,9,4,0,1,0,0,12,4,8,5,8,43,78
8177,103852,105723,6-4 7-6(4) 6-7(5) 6-2,R128,175,26,5,78,61,34,4,6,21,7,88,68,29,8,13,35,75
8178,104259,105065,6-1 6-4 6-4,R128,104,6,4,36,30,34,3,3,2,1,54,35,10,1,5,37,203
8179,105053,104672,6-1 6-0 4-6 4-6 6-4,R128,208,10,4,67,50,32,6,12,5,7,83,49,25,16,26,129,164
8180,104291,106329,7-6(5) 4-6 6-3 5-7 6-4,R128,226,15,9,90,74,34,5,10,7,5,98,67,40,11,16,80,113
8181,105357,106401,6-3 1-6 6-4 6-1,R128,135,3,2,73,52,16,3,5,17,7,69,48,21,10,14,235,17
8182,105138,104312,6-2 4-6 6-2 7-6(1),R128,175,4,1,77,49,36,13,16,11,3,69,50,19,8,14,13,81
8183,104460,105064,6-4 6-3 6-2,R128,102,16,9,45,42,11,6,7,3,7,67,35,17,9,15,116,76
8184,104629,200516,6-4 7-6(9) 6-1,R128,151,11,1,58,46,19,5,8,4,3,60,33,19,5,11,148,923
8185,105223,105967,6-4 7-6(3) 7-6(5),R128,154,16,6,66,55,23,3,4,9,10,69,55,26,7,9,28,94
8186,105173,105575,6-2 6-4 6-2,R128,95,5,1,47,39,17,3,3,0,3,35,22,19,3,8,34,165
8187,106216,103333,7-6(2) 6-4 3-6 7-6(4),R128,195,7,1,83,56,38,3,7,46,11,84,68,20,1,4,135,38
8188,126203,104571,6-4 6-4 6-3,R128,119,7,5,60,40,25,8,10,5,10,40,31,19,5,10,108,83
8189,106233,200282,6-4 6-1 6-1,R128,109,3,3,48,40,10,2,3,1,4,51,28,13,3,10,8,186
8190,105023,104468,6-4 6-3 6-4,R128,112,10,3,40,30,23,2,6,2,2,49,25,24,13,20,21,39
8191,104534,111153,6-2 6-4 6-2,R128,93,2,1,53,45,8,0,0,10,4,71,43,13,7,12,71,324
8192,105430,124014,7-5 4-6 6-2 6-4,R128,187,3,5,73,50,32,1,4,11,7,81,49,41,19,25,138,77
8193,104229,111575,4-6 6-2 6-3 6-3,R128,134,7,4,69,57,22,3,5,10,4,59,44,17,2,8,63,29
8194,104999,111515,7-6(5) 4-6 4-6 7-5 6-3,R128,208,11,7,116,84,29,5,9,5,10,106,73,34,6,10,27,710
8195,105332,105041,6-3 6-2 7-6(5),R128,95,14,3,47,43,20,6,7,2,1,65,39,19,4,9,41,120
8196,111202,104547,3-6 7-6(8) 6-4 6-3,R128,210,16,10,85,67,26,12,13,13,1,83,62,30,6,9,47,58
8197,104545,105732,6-1 6-3 4-6 6-3,R128,143,22,1,71,57,15,6,7,11,8,62,45,18,4,9,15,65
8198,111442,106058,6-2 7-6(12) 1-6 5-7 6-4,R128,236,8,10,111,73,26,9,17,15,6,100,66,30,6,14,73,16
8199,105341,105441,7-6(5) 6-4 3-6 7-6(4),R128,184,3,6,98,65,20,8,14,8,7,108,70,22,6,12,82,202
8200,103893,105311,4-6 6-3 7-6(4) 6-2,R128,180,9,5,79,61,30,5,6,5,3,69,53,28,5,8,40,50
8201,104180,106071,3-6 6-3 6-4 6-4,R128,153,27,9,53,47,31,6,8,16,7,83,62,21,10,14,23,146
8202,104731,111574,6-3 6-3 6-1,R128,103,22,1,46,40,13,2,2,4,2,53,30,14,4,9,32,534
8203,105208,105561,6-4 6-7(3) 6-2 7-5,R128,220,20,12,83,66,38,11,13,7,6,89,60,24,3,9,255,91
8204,106432,106210,7-6(5) 7-6(2) 6-2,R128,148,9,5,68,49,21,4,6,11,8,78,54,12,8,12,61,55
8205,100644,105985,7-6(9) 7-5 6-4,R128,170,6,5,71,49,31,8,10,2,3,83,53,26,7,11,6,168
8206,104542,105657,6-3 6-3 6-4,R128,111,13,4,52,49,12,4,4,6,5,54,37,24,9,13,12,87
8207,133430,106421,7-5 6-1 6-2,R128,96,6,2,64,46,13,2,4,2,8,47,25,12,5,12,69,54
8208,105449,104597,6-4 7-6(2) 7-6(5),R128,142,16,1,55,49,26,1,1,9,4,58,43,32,3,4,46,92
8209,106378,104898,6-3 7-5 6-3,R128,114,3,1,65,48,16,6,7,13,5,60,44,12,7,12,42,36
8210,105077,104797,4-6 7-6(4) 7-5 6-7(3) 7-5,R128,295,12,2,120,83,40,10,15,23,4,157,102,39,21,27,24,86
8211,103917,105916,6-3 2-6 6-4 2-6 7-6(3),R128,202,9,4,89,64,40,9,13,16,11,84,70,37,11,13,115,117
8212,111815,104098,7-6(7) 6-1 RET,R128,92,5,2,48,36,15,4,5,1,4,44,28,13,8,11,225,645
8213,105807,105960,6-3 6-2 7-6(5),R128,124,1,1,67,47,18,2,3,1,1,45,29,23,1,5,19,308
8214,106298,105074,6-3 6-4 6-4,R128,102,8,3,52,39,27,8,8,3,3,57,37,19,5,8,20,96
8215,111577,105932,6-0 4-6 6-3 7-6(6),R128,167,9,5,46,36,33,1,5,6,7,99,59,24,15,23,51,62
8216,105539,104890,7-6(3) 5-1 RET,R128,80,6,3,30,25,18,1,1,2,6,35,21,17,2,4,99,506
8217,105062,103970,4-6 6-3 6-2 6-1,R128,163,4,2,79,57,19,9,11,5,9,61,42,15,8,15,103,25
8218,106043,104122,6-2 6-1 6-3,R128,101,0,2,38,30,19,4,5,1,1,52,27,8,4,11,33,95
8219,104386,106423,6-7(5) 3-6 6-1 7-6(2) 6-3,R128,250,10,7,91,72,36,6,10,18,7,120,84,32,16,22,67,222
8220,104252,104297,7-5 0-6 6-3 6-4,R128,156,3,3,78,52,33,16,21,9,7,67,48,23,6,11,74,68
8221,105227,105815,6-4 6-3 3-6 6-3,R128,168,11,2,56,48,23,2,5,4,2,75,45,30,9,14,7,105
8222,104745,106121,4-6 6-3 6-2 6-2,R64,173,6,3,65,50,23,4,6,3,6,75,46,19,5,11,1,121
8223,104919,105216,6-7(3) 6-4 6-3 6-4,R64,179,20,3,77,53,26,12,16,5,4,78,51,24,9,17,59,44
8224,104678,105882,7-6(6) 7-5 6-0,R64,125,12,6,48,38,25,4,6,9,10,45,32,23,2,8,52,144
8225,105238,104607,3-6 6-1 7-6(5) 6-2,R64,157,7,4,55,44,29,1,3,9,12,59,45,30,10,15,64,18
8226,105676,105550,3-6 7-6(5) 6-7(2) 7-6(4) 6-3,R64,260,14,6,100,77,41,5,7,16,5,110,80,46,6,9,14,72
8227,104792,105385,6-3 6-7(3) 6-4 2-6 7-5,R64,197,19,13,83,62,37,9,14,7,6,96,62,34,6,13,22,57
8228,106000,105649,4-6 6-4 6-0 6-1,R64,131,3,6,51,40,16,4,9,0,9,56,30,18,5,16,56,107
8229,126094,105777,7-5 7-6(3) 6-3,R64,147,7,3,76,53,29,8,10,10,11,62,46,17,6,10,53,9
8230,103819,104022,6-1 6-7(3) 4-6 6-4 6-2,R64,188,12,2,87,68,27,4,8,5,8,109,68,30,8,16,3,101
8231,103852,104269,6-3 6-2 3-6 6-1,R64,131,11,2,64,49,20,6,8,8,3,56,38,16,5,11,35,43
8232,104259,105053,6-2 6-1 3-0 RET,R64,87,7,3,35,28,17,8,8,3,5,27,17,11,6,12,37,129
8233,105357,104291,6-1 7-6(1) 6-1,R64,120,5,1,61,43,19,6,9,1,4,51,30,11,6,13,235,80
8234,105138,104460,6-1 6-3 7-6(3),R64,109,4,3,44,35,27,4,5,10,6,42,26,25,6,11,13,116
8235,105223,104629,6-2 6-3 7-6(3),R64,130,17,4,54,48,17,2,2,8,2,57,39,20,3,7,28,148
8236,105173,106216,6-3 6-7(4) 6-1 6-2,R64,137,12,3,71,55,24,4,6,6,3,57,37,17,0,7,34,135
8237,106233,126203,6-4 6-4 4-6 7-5,R64,170,5,6,89,61,34,16,18,7,3,80,58,29,5,9,8,108
8238,105023,104534,6-4 6-1 6-4,R64,80,19,5,47,41,14,4,5,1,2,35,24,16,2,7,21,71
8239,105430,104229,6-2 7-6(7) 5-7 0-6 7-6(2),R64,236,6,7,107,74,35,13,19,9,7,100,67,40,8,12,138,63
8240,104999,105332,6-3 6-2 3-6 6-7(3) 7-5,R64,169,8,4,108,79,27,9,11,12,14,87,65,33,11,16,27,41
8241,104545,111202,6-3 6-4 7-5,R64,106,30,2,56,49,15,0,0,4,5,51,33,26,1,4,15,47
8242,105341,111442,2-6 6-2 3-6 6-4 6-2,R64,177,3,6,77,48,20,5,12,1,15,91,56,17,8,17,82,73
8243,103893,104180,6-7(4) 6-3 7-6(4) 6-3,R64,208,11,10,70,56,43,4,6,20,10,68,54,31,7,11,40,23
8244,104731,105208,6-3 7-5 6-4,R64,137,18,7,64,54,17,7,7,12,10,58,46,15,10,13,32,255
8245,106432,100644,3-6 7-5 7-6(1) 7-6(4),R64,206,5,3,102,78,27,10,11,22,7,100,76,27,6,7,61,6
8246,133430,104542,6-4 6-4 7-6(3),R64,132,2,3,65,50,18,3,4,4,5,49,36,25,2,5,69,12
8247,106378,105449,7-5 6-2 7-6(4),R64,137,2,2,65,47,23,5,7,9,8,66,48,11,6,11,42,46
8248,103917,105077,4-6 6-4 4-6 6-3 6-0,R64,207,14,7,95,71,23,9,13,5,7,102,62,27,17,24,115,24
8249,105807,111815,6-2 6-4 6-3,R64,103,3,0,66,47,12,6,7,4,9,44,28,20,4,10,19,225
8250,106298,111577,7-5 6-4 4-6 3-6 6-4,R64,210,16,9,86,64,32,13,20,11,10,77,57,40,12,19,20,51
8251,105062,105539,6-4 6-4 7-5,R64,148,1,3,56,46,18,4,6,8,5,59,41,27,7,12,103,99
8252,106043,104386,6-2 6-4 7-5,R64,140,0,4,53,37,28,8,11,4,2,46,28,21,7,14,33,67
8253,105227,104252,6-3 6-3 6-3,R64,100,18,6,40,35,24,4,5,2,3,42,26,11,5,10,7,74
8254,104745,104919,6-7(3) 6-3 6-1 6-4,R32,195,4,3,74,54,24,2,3,12,5,95,57,32,19,25,1,59
8255,105238,104678,6-1 6-0 6-4,R32,82,3,4,37,30,21,3,4,3,4,30,15,13,3,10,64,52
8256,105676,104792,7-5 5-1 RET,R32,75,0,0,32,26,12,2,2,1,4,27,18,17,2,5,14,22
8257,126094,106000,6-4 6-4 5-7 6-4,R32,166,7,4,91,55,28,13,20,5,4,83,50,18,6,15,53,56
8258,103819,103852,6-3 6-3 7-5,R32,106,13,1,46,39,22,5,6,9,3,49,38,16,7,12,3,35
8259,104259,105357,7-5 6-2 6-4,R32,140,5,4,54,45,21,5,6,2,1,68,43,20,8,13,37,235
8260,105223,105138,6-3 6-3 6-4,R32,130,14,4,49,38,17,2,3,0,1,57,37,16,8,13,28,13
8261,106233,105173,7-5 6-3 6-4,R32,133,5,1,70,54,17,9,10,0,2,55,34,19,2,6,8,34
8262,105023,105430,4-6 6-2 6-4 6-4,R32,128,19,3,59,47,29,1,2,5,4,78,54,15,5,9,21,138
8263,104999,104545,6-4 6-3 7-6(5),R32,127,4,1,59,46,24,3,3,11,7,67,51,13,2,5,27,15
8264,103893,105341,6-2 6-4 6-4,R32,132,7,2,52,34,17,5,9,1,2,52,27,16,4,12,40,82
8265,104731,106432,6-4 6-3 6-2,R32,110,12,3,55,43,18,5,5,2,3,48,29,16,4,8,32,61
8266,133430,106378,3-6 6-3 6-3 1-0 RET,R32,124,8,5,50,40,15,4,6,2,1,66,42,18,9,13,69,42
8267,105807,103917,6-3 6-4 6-3,R32,108,4,1,58,44,9,2,4,5,4,54,32,17,4,10,19,115
8268,106298,105062,2-6 6-3 6-4 6-4,R32,141,9,5,60,43,33,3,5,9,2,69,49,22,10,13,20,103
8269,106043,105227,4-6 7-5 7-5 6-4,R32,204,6,4,101,62,22,14,21,14,9,77,56,20,11,20,33,7
8270,104745,105238,6-2 6-4 6-1,R16,101,4,2,44,36,15,2,2,7,2,51,33,15,7,13,1,64
8271,126094,105676,7-5 7-6(5) 6-3,R16,125,12,4,56,46,20,1,3,8,8,66,45,25,3,8,53,14
8272,103819,104259,6-4 6-2 7-5,R16,109,11,2,49,43,19,0,0,4,2,55,37,20,3,7,3,37
8273,105223,106233,1-6 2-6 6-1 7-6(1) 6-4,R16,215,9,4,78,50,33,6,12,5,5,91,57,31,11,16,28,8
8274,105023,104999,6-2 6-2 6-1,R16,76,18,3,38,35,13,0,0,6,4,51,29,11,6,12,21,27
8275,104731,103893,6-4 6-3 6-7(4) 6-4,R16,177,18,3,70,59,23,0,2,6,9,65,48,32,4,9,32,40
8276,105807,133430,7-6(2) 7-6(4) 7-6(3),R16,174,1,4,83,57,30,10,13,8,4,71,58,20,6,9,19,69
8277,106043,106298,7-6(3) 7-5 2-6 6-2,R16,155,9,4,85,54,27,8,14,15,8,70,48,17,2,9,33,20
8278,104745,126094,6-1 6-2 6-2,QF,96,4,3,43,36,11,3,4,1,7,51,28,9,11,18,1,53
8279,105223,103819,7-5 3-6 7-6(8) 6-4,QF,170,12,3,80,65,20,1,3,17,5,84,61,30,3,6,28,3
8280,104731,105023,7-6(5) 6-7(9) 6-3 7-6(7),QF,206,22,3,99,81,29,1,2,20,7,84,68,38,4,6,32,21
8281,105807,106043,6-4 6-4 6-2,QF,119,7,3,62,40,22,8,10,4,3,45,28,9,2,8,19,33
8282,104745,105223,4-6 6-0 6-3 6-2,SF,150,5,2,65,50,18,1,2,7,4,63,45,9,7,13,1,28
8283,104731,105807,4-6 7-5 6-3 6-4,SF,175,22,1,71,59,21,2,4,1,2,102,65,22,10,14,32,19
8284,104745,104731,6-3 6-3 6-4,F,147,1,1,45,38,19,0,0,10,4,64,47,16,5,9,1,32
8285,106175,207759,6-1 6-2 6-1,RR,88,1,2,39,34,10,0,0,2,3,48,22,7,7,14,817,0
8286,105985,105467,6-1 1-0 RET,RR,36,0,4,16,13,2,1,2,1,2,20,5,1,3,7,156,1398
8287,105985,106175,5-7 7-5 6-2 6-3,RR,199,2,2,97,66,11,12,17,1,1,98,55,19,11,19,156,817
8288,104656,105334,2-6 6-4 6-3 6-4,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095
8289,104233,105707,6-4 6-2 6-3,RR,100,4,6,41,35,23,8,10,6,5,44,30,8,1,7,557,402
8290,144750,144813,7-6(4) 6-0 7-5,RR,154,4,4,68,47,24,4,7,1,4,69,36,21,9,16,230,1094
8291,144750,104233,6-1 1-6 6-4 6-3,RR,131,8,6,55,43,17,4,7,1,5,61,39,18,5,11,230,557
8292,103499,106397,6-3 6-4 6-4,RR,106,4,5,57,44,20,7,9,9,8,40,30,18,6,11,0,542
8293,103529,105579,6-1 6-0 6-4,RR,79,23,4,37,32,17,2,2,4,6,43,26,7,4,10,0,1109
8294,106397,103529,7-5 7-6(4) 4-6 6-7(3) 7-6(3),RR,251,26,8,112,94,41,8,11,19,11,101,88,39,5,8,542,0
8295,103499,105579,6-4 6-3 3-6 2-6 6-2,RR,183,15,5,78,59,30,12,17,8,1,81,57,25,5,11,0,1109
8296,111200,108772,6-2 6-3 6-4,RR,93,3,4,42,35,18,1,3,0,1,51,27,16,5,11,200,1577
8297,144707,105827,2-6 7-5 6-0 0-6 6-1,RR,189,2,3,79,48,27,12,20,3,3,75,45,21,14,23,323,241
8298,105436,126689,6-3 6-0,RR,42,2,0,28,25,7,0,0,1,3,20,12,7,0,4,326,1582
8299,144707,108772,7-5 6-3,RR,84,1,2,41,28,16,4,6,3,3,36,24,13,4,9,323,1577
8300,105062,105550,6-7(5) 7-6(5) 6-2 6-4,RR,234,10,1,82,60,26,3,7,9,3,89,58,26,7,14,78,73
8301,106043,122078,6-4 6-2 6-2,RR,119,3,1,48,33,25,3,4,3,0,45,24,17,4,10,28,196
8302,105062,106043,6-4 6-4 7-6(2),RR,164,8,1,67,46,19,2,6,4,7,62,36,16,1,7,78,28
8303,105550,122078,Walkover,RR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,196
8304,106368,111790,5-7 7-6(4) 7-5 7-5,RR,196,18,4,103,76,31,13,16,14,6,100,70,30,7,11,154,202
8305,133430,106026,7-6(2) 6-4 6-7(6) 4-6 6-1,RR,232,20,4,94,74,34,1,4,2,4,120,81,27,4,9,51,157
8306,133430,106368,6-3 7-6(1) 6-3,RR,125,6,5,52,41,33,6,6,5,7,44,33,24,3,5,51,154
8307,106026,111790,6-4 4-6 6-4,RR,104,6,2,70,49,12,11,14,4,4,60,42,13,7,11,157,202
8308,105227,105292,6-1 6-4 6-1,RR,111,13,2,37,31,20,1,1,1,4,47,26,15,3,9,5,484
8309,105053,105015,6-4 4-6 5-7 6-4 6-2,RR,229,7,5,116,79,25,13,17,23,4,84,59,30,3,9,131,324
8310,105227,105053,6-3 6-4 6-4,RR,108,17,4,47,41,20,0,0,2,4,42,32,22,3,6,5,131
8311,105634,105292,6-4 2-6 6-2,RR,82,7,5,37,30,14,2,6,5,7,46,29,16,4,9,239,484
8312,106210,105217,4-6 6-3 4-6 6-4 6-4,RR,224,5,5,99,67,23,5,10,18,2,107,82,21,19,25,59,408
8313,104586,104898,6-7(5) 6-3 6-2 3-6 7-5,RR,205,10,9,87,67,29,6,10,23,7,93,74,27,8,15,192,39
8314,104898,106210,6-1 1-6 6-3 6-4,RR,127,13,2,57,50,13,0,2,7,6,72,50,13,5,9,39,59
8315,105217,104586,3-6 6-4 6-4 6-4,RR,160,15,1,85,67,12,4,6,5,1,67,48,29,9,12,408,192
8316,105649,105311,4-6 6-3 6-3 6-0,RR,156,5,5,71,43,19,11,16,3,2,63,30,23,10,20,90,57
8317,105155,105526,6-2 7-5 7-6(5),RR,140,3,10,84,56,11,6,10,3,5,54,36,18,6,13,107,54
8318,105526,105311,6-0 6-7(3) 3-6 7-6(6) 6-4,RR,193,16,6,77,59,37,4,8,12,3,103,70,30,5,12,54,57
8319,106249,105870,6-3 7-6(8),RR,87,1,1,50,30,14,8,12,2,4,39,22,11,7,12,184,136
8320,105216,106105,6-2 7-5 7-6(5),RR,148,9,5,57,43,29,7,9,9,1,83,53,19,11,16,42,244
8321,104424,106329,3-6 6-4 6-3 6-7(1) 6-4,RR,221,10,3,82,62,25,1,7,13,6,103,68,21,5,13,139,116
8322,105216,106329,6-3 6-2 6-3,RR,115,5,2,43,31,22,3,5,4,4,53,31,11,8,15,42,116
8323,105916,126094,6-2 6-4 5-7 2-6 6-3,RR,205,7,1,81,57,31,6,11,1,4,90,64,22,9,16,113,37
8324,111575,105226,3-6 6-2 7-6(12) 6-1,RR,183,15,4,87,57,29,9,14,3,5,82,46,20,4,11,32,164
8325,105916,111575,7-5 6-4 6-4,RR,134,2,0,58,42,22,3,5,2,5,61,40,14,3,8,113,32
8326,106138,105967,6-4 6-2 7-6(3),RR,104,10,2,67,54,15,6,6,8,7,53,38,21,3,6,390,115
8327,103843,105299,6-3 4-6 6-4 6-3,RR,168,5,2,66,49,23,6,9,9,3,66,45,31,8,14,262,333
8328,105967,105299,6-2 6-2 5-7 6-2,RR,155,11,11,66,53,24,3,4,3,9,78,53,19,17,23,115,333
8329,103843,106138,6-4 6-3 6-4,RR,131,5,0,56,41,22,2,2,9,1,55,42,16,6,9,262,390
8330,105676,105357,6-7(4) 6-4 6-3 7-5,RR,212,16,3,81,61,27,5,9,5,2,87,58,20,6,13,12,185
8331,106401,104327,6-3 3-6 6-7(5) 6-1 6-2,RR,215,34,1,77,69,23,4,5,4,2,112,73,35,15,21,20,77
8332,105676,106401,6-7(4) 6-4 6-4 6-4,RR,189,20,0,92,76,20,7,8,24,7,78,61,24,4,8,12,20
8333,104327,111442,6-4 7-5 6-2,RR,142,3,1,71,50,18,6,7,1,3,60,39,11,2,7,77,70
8334,105583,106298,6-1 3-6 7-6(7) 7-6(5),RR,184,2,3,97,58,19,1,8,7,6,67,47,29,10,18,80,22
8335,104542,111513,7-6(2) 6-3 6-3,RR,127,8,0,58,50,15,2,3,2,2,61,39,23,3,7,18,95
8336,104542,105583,2-6 6-2 7-6(5) 6-2,RR,168,8,2,79,64,16,4,6,2,2,80,62,16,8,12,18,80
8337,104597,103898,7-6(3) 7-5,R32,99,10,1,43,34,17,1,2,8,1,52,40,16,6,8,131,94
8338,104719,104620,7-6(9) 3-6 7-6(8),R32,161,17,0,64,51,23,1,2,5,2,86,62,22,7,7,135,204
8339,105332,126774,6-2 6-4,R32,57,3,2,29,22,14,6,7,4,1,38,24,6,3,7,41,120
8340,105932,104672,2-6 7-6(5) 6-4,R32,122,6,8,60,38,16,2,7,9,4,77,51,18,9,13,64,148
8341,120424,106044,6-4 3-6 6-3,R32,125,6,1,56,42,11,6,10,0,2,64,36,20,13,18,186,91
8342,104797,104755,1-6 6-4 6-4,R32,113,8,3,65,44,16,10,13,8,2,34,28,20,0,2,82,30
8343,104468,104312,6-3 6-0,R32,76,4,0,26,19,17,0,1,1,2,25,15,3,2,7,43,85
8344,105376,105613,3-6 7-6(4) 6-3,R32,95,10,3,56,43,17,4,6,9,2,78,56,12,5,8,95,84
8345,105657,105561,6-3 6-2,R32,65,12,3,25,22,17,3,3,1,4,41,24,12,7,10,86,132
8346,104999,105732,6-7(3) 6-3 6-2,R32,117,2,2,75,48,20,10,12,10,6,57,41,12,5,10,27,67
8347,105967,103908,7-5 6-2,R32,73,12,2,33,27,12,0,1,2,1,34,21,13,2,6,113,252
8348,103917,104460,6-1 7-6(4),R32,74,10,2,38,30,12,1,2,7,2,34,22,12,4,7,107,123
8349,105676,104597,3-6 6-3 6-3,R16,93,13,2,61,47,8,4,6,9,4,42,30,18,1,5,12,131
8350,105332,104719,6-1 6-2,R16,54,6,0,26,21,12,2,2,2,0,33,16,5,3,7,41,135
8351,105932,104180,6-4 6-4,R16,72,6,2,42,33,12,0,0,6,4,37,27,11,3,5,64,23
8352,104797,120424,6-3 6-7(6) 7-6(0),R16,149,18,1,74,60,16,1,3,3,1,72,48,23,3,6,82,186
8353,105376,104468,6-4 7-6(4),R16,94,8,3,37,31,15,1,3,4,4,35,26,19,8,11,95,43
8354,105657,106298,7-6(4) 7-6(6),R16,105,15,3,62,52,14,5,6,11,3,50,38,20,3,4,86,22
8355,104999,105967,6-4 6-4,R16,59,7,2,38,34,7,0,0,5,1,39,27,14,1,3,27,113
8356,104932,103917,6-4 7-5,R16,85,6,2,45,34,11,1,1,3,0,49,30,17,6,8,181,107
8357,105332,105676,7-6(3) 5-7 7-6(7),QF,144,20,4,75,58,24,7,10,5,4,75,52,24,1,3,41,12
8358,105932,104797,7-5 6-3,QF,85,6,2,49,31,18,4,4,3,3,54,38,6,3,6,64,82
8359,105376,105657,6-2 6-4,QF,55,8,1,34,26,9,0,1,6,1,30,21,5,2,6,95,86
8360,104999,104932,7-5 7-6(4),QF,91,5,1,59,43,12,8,10,4,0,59,39,10,2,5,27,181
8361,105332,105932,6-1 7-6(5),SF,60,17,0,39,32,12,4,4,1,2,39,27,10,3,6,41,64
8362,105376,104999,6-3 1-0 RET,SF,29,4,1,16,15,6,0,0,3,0,15,9,5,0,2,95,27
8363,105376,105332,7-5 6-2,F,67,3,2,35,30,10,0,0,12,8,43,34,9,3,6,95,41
8364,105311,105539,7-6(2) 6-3,R32,98,5,2,46,34,14,5,7,5,4,46,28,19,4,8,57,88
8365,105341,106421,7-6(4) 7-5,R32,93,1,6,33,26,16,0,3,9,4,55,38,9,7,11,70,62
8366,105526,106432,3-6 6-2 6-4,R32,103,11,4,52,40,18,4,6,5,2,51,36,13,5,8,54,56
8367,106281,105208,6-3 6-0,R32,62,3,0,37,27,6,0,0,4,2,27,18,8,7,11,242,212
8368,104571,104547,7-5 6-4,R32,111,18,4,54,44,9,6,6,5,2,43,31,18,10,12,122,65
8369,106000,103893,7-5 7-5,R32,118,0,5,41,28,17,9,13,0,2,42,20,20,3,9,55,38
8370,104259,126185,6-1 6-3,R32,61,3,5,28,22,15,5,6,6,3,22,14,5,1,6,34,548
8371,105575,109054,3-6 6-3 6-2,R32,94,2,4,45,37,17,2,3,6,4,49,38,13,4,7,177,296
8372,104022,105441,7-6(6) 6-4,R32,92,5,4,43,32,22,3,3,5,0,52,34,14,3,4,112,185
8373,104678,105723,7-6(6) 7-6(2),R32,105,9,3,43,41,19,4,5,2,2,42,29,26,3,4,47,87
8374,105550,105583,7-6(4) 6-3,R32,81,3,0,40,32,9,1,3,1,4,44,27,13,6,10,71,80
8375,104297,105430,2-6 6-2 6-2,R32,115,4,7,48,28,21,8,12,1,3,47,25,14,7,13,73,108
8376,104542,105311,7-6(1) 3-6 6-2,R16,129,16,1,52,47,13,2,3,0,1,81,52,18,7,9,18,57
8377,105526,105341,6-1 6-4,R16,83,6,6,42,33,10,11,13,0,5,27,14,12,3,8,54,70
8378,106281,105173,2-6 6-4 6-0,R16,99,2,2,45,32,16,6,9,1,2,47,30,9,3,8,242,31
8379,106000,104571,6-4 7-6(4),R16,97,1,3,36,27,12,0,3,7,2,37,25,20,6,10,55,122
