idx,winner_id,loser_id,score,matchround,minutes,w_ace,w_df,w_1stIn,w_1stWon,w_2ndWon,w_bpSaved,w_bpFaced,l_ace,l_df,l_1stIn,l_1stWon,l_2ndWon,l_bpSaved,l_bpFaced,winner_rank,loser_rank
13063,104755,105376,6-3 6-4,R32,69,8,2,30,25,18,1,1,3,3,28,19,19,9,11,54,121
13064,105138,126203,7-6(10) 6-0,R32,83,4,1,35,31,14,0,0,11,5,38,27,19,7,10,20,42
13065,106432,144719,7-6(2) 6-3,R32,85,5,1,49,39,10,2,2,3,0,37,30,10,0,1,14,88
13066,105311,128034,7-6(3) 6-1,R32,82,4,2,45,35,13,3,4,8,5,39,28,6,2,5,71,53
13067,104660,200484,3-6 7-6(6) 6-2,R32,139,29,7,49,46,18,5,6,12,11,67,52,28,14,16,123,152
13068,105732,104792,7-6(6) 6-4,R32,100,4,4,47,35,16,1,2,5,8,52,34,16,5,7,43,16
13069,126610,105932,6-4 6-4,R32,70,10,1,39,32,10,2,2,1,2,28,20,19,1,3,22,17
13070,104312,121531,6-4 7-6(4),R32,77,11,3,42,37,14,1,1,14,4,35,29,18,1,2,69,223
13071,105526,111513,6-4 6-4,R32,68,8,2,34,31,12,3,3,5,2,37,28,10,2,4,35,27
13072,111575,200175,7-6(5) 6-4,R32,91,10,1,47,40,10,2,3,2,1,45,32,17,4,6,9,82
13073,105676,105550,6-1 6-1,R32,50,9,0,21,18,11,0,0,4,1,31,15,4,5,10,33,24
13074,105430,105051,5-7 6-1 6-4,R32,127,6,4,66,40,21,2,5,10,7,61,47,10,13,18,41,80
13075,105449,104259,6-3 6-3,R32,68,13,0,34,29,8,0,0,4,0,31,23,10,5,8,76,50
13076,100644,104898,6-4 7-5,R32,105,12,7,49,35,14,9,11,2,1,42,27,17,10,14,5,66
13077,103852,104468,6-2 6-7(4) 7-6(2),F,169,16,4,61,47,27,6,7,8,1,61,47,26,10,13,113,38
13078,103852,200000,6-7(3) 6-3 6-4,SF,136,15,3,70,56,20,8,8,25,5,58,48,15,8,10,113,21
13079,104468,106421,6-7(4) 6-4 6-3,SF,157,1,4,73,53,18,6,8,13,3,56,40,18,4,8,38,13
13080,200000,126774,7-5 6-2,QF,98,9,6,44,34,14,7,7,1,2,33,23,10,2,5,21,6
13081,103852,105683,4-6 6-4 7-6(5),QF,136,16,3,59,48,26,3,4,22,4,57,47,22,0,1,113,18
13082,106421,106043,6-2 6-2,QF,76,7,1,28,21,14,4,4,0,1,37,20,13,4,8,13,23
13083,104468,103917,7-6(5) 5-7 7-6(3),QF,200,10,3,86,61,27,10,13,6,4,99,69,26,11,13,38,191
13084,126774,104871,4-6 7-6(0) 7-6(4),R16,158,12,6,82,62,11,7,11,8,5,92,59,24,10,13,6,65
13085,200000,106401,6-7(4) 7-6(3) 7-5,R16,133,19,7,65,54,26,0,0,17,3,71,56,24,1,2,21,39
13086,103852,105223,W/O,R16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,12
13087,105683,105379,6-3 7-6(3),R16,85,16,5,38,31,16,3,5,6,2,29,21,16,0,3,18,92
13088,106043,105227,6-4 6-4,R16,82,3,3,33,26,13,2,3,6,4,37,27,11,5,8,23,15
13089,106421,106298,7-6(9) 6-7(5) 6-4,R16,134,11,4,64,44,29,0,3,2,4,63,44,25,3,7,13,29
13090,103917,104527,3-6 7-5 7-6(2),R16,130,4,6,54,41,31,1,3,18,2,60,53,16,5,7,191,19
13091,104468,104731,6-1 4-6 6-4,R16,124,4,4,59,44,17,5,7,18,3,41,33,12,5,9,38,8
13092,126774,106378,6-3 7-5,R32,83,3,2,43,35,11,2,2,6,2,46,30,12,6,9,6,30
13093,104871,105062,6-1 6-3,R32,63,6,2,32,27,6,3,3,1,1,45,26,5,4,8,65,47
13094,106401,106148,7-6(4) 6-3,R32,90,7,6,30,26,17,0,0,2,3,49,32,18,5,7,39,72
13095,200000,105777,6-4 6-4,R32,74,15,4,41,35,11,2,2,6,2,32,25,11,1,3,21,45
13096,105223,133430,7-5 6-4,R32,76,11,2,44,34,11,0,0,10,2,32,23,17,1,3,12,25
13097,103852,105916,6-7(4) 6-3 6-4,R32,121,14,4,40,34,26,0,1,5,8,62,43,24,8,12,113,51
13098,105379,200282,3-6 6-4 6-4,R32,113,11,0,48,41,15,1,2,4,4,57,43,23,6,8,92,26
13099,105683,106065,6-3 6-2,R32,68,24,4,29,26,13,1,1,5,3,39,24,9,6,9,18,40
13100,105227,106426,6-1 7-6(5),R32,77,7,5,37,29,10,0,2,7,2,45,26,6,5,9,15,32
13101,106043,122330,6-2 6-3,R32,51,1,3,25,23,9,0,0,4,5,26,16,11,3,7,23,85
13102,106298,126652,7-6(2) 6-1,R32,72,4,2,42,32,16,2,2,3,6,25,21,13,7,9,29,164
13103,106421,104269,6-2 6-4,R32,70,6,1,37,29,11,3,3,7,6,29,22,11,4,7,13,37
13104,104527,105554,6-3 6-4,R32,72,7,1,31,26,17,2,2,1,4,34,24,9,2,4,19,63
13105,103917,126207,6-3 7-6(5),R32,81,9,1,46,35,13,2,3,5,2,42,29,11,3,5,191,36
13106,104468,104868,3-6 6-3 7-6(2),R32,149,9,2,58,38,28,8,11,3,3,65,44,16,3,6,38,212
13107,104731,111815,4-6 7-6(5) 6-4,R32,141,19,2,60,56,17,3,4,12,3,76,55,24,9,10,8,49
13108,132283,200175,6-7(5) 7-6(5) 6-1,F,166,25,1,71,60,15,1,1,5,8,64,49,23,7,9,75,82
13109,200175,111442,6-7(5) 7-6(5) 7-6(1),SF,171,14,3,74,64,24,3,3,22,4,92,71,24,6,6,82,45
13110,132283,105807,6-3 7-6(2),SF,94,12,1,49,38,11,3,4,1,2,45,29,13,5,7,75,59
13111,200175,104678,6-3 6-4,QF,71,5,2,37,31,13,3,3,6,5,33,23,11,2,4,82,193
13112,111442,106000,7-5 1-0 RET,QF,66,9,1,30,24,7,2,2,3,3,35,24,5,5,6,45,63
13113,105807,106071,6-7(7) 6-4 6-4,QF,123,18,1,65,56,15,8,9,18,3,77,52,23,4,7,59,101
13114,132283,105173,3-6 7-6(3) 6-3,QF,145,10,1,58,44,20,1,3,3,3,59,42,23,5,6,75,37
13115,104678,105332,7-6(4) 7-6(5),R16,100,5,3,54,38,16,3,5,11,5,34,29,22,1,3,193,32
13116,200175,200005,6-4 7-5,R16,85,4,2,44,30,16,2,3,7,3,38,33,8,4,7,82,64
13117,111442,105614,7-6(7) 6-3,R16,104,1,1,52,43,9,5,5,8,5,46,34,11,6,7,45,89
13118,106000,123795,6-3 4-6 6-3,R16,108,9,2,49,42,15,0,1,8,12,48,40,16,5,8,63,443
13119,106071,105376,7-6(3) 6-3,R16,71,11,1,47,36,12,1,2,10,2,38,29,9,1,3,101,123
13120,105807,105906,7-6(6) 6-4,R16,87,7,0,50,40,10,2,2,9,4,53,38,14,7,8,59,277
13121,132283,105432,6-7(3) 6-0 7-5,R16,122,9,1,55,43,21,3,3,6,5,55,41,16,2,6,75,94
13122,105173,106148,3-6 6-1 7-5,R16,119,14,5,45,35,18,0,2,8,3,59,39,16,11,15,37,72
13123,104678,106075,7-6(3) 6-4,R32,83,8,5,34,29,16,3,5,2,5,39,28,11,0,3,193,169
13124,200175,144719,6-4 6-3,R32,66,4,1,35,28,11,2,2,4,3,37,26,7,1,4,82,88
13125,200005,105643,6-3 7-5,R32,78,7,6,39,31,14,2,3,3,3,34,24,10,2,5,64,76
13126,105614,104327,6-3 6-2,R32,64,12,3,43,34,11,4,4,3,1,25,17,5,1,4,89,230
13127,123795,105208,6-3 4-6 6-4,R32,113,9,3,63,47,18,3,4,14,6,40,35,18,2,4,443,90
13128,106000,105051,6-4 7-5,R32,82,7,7,42,32,17,2,3,7,7,44,33,9,4,7,63,91
13129,106071,104312,4-6 6-4 6-4,R32,127,24,6,79,59,16,11,13,16,3,62,47,24,7,10,101,71
13130,105376,144985,6-3 6-7(3) 6-2,R32,119,9,7,41,33,18,2,6,7,3,59,36,18,8,16,123,566
13131,105906,117356,6-4 6-4,R32,58,4,2,34,32,9,0,0,4,1,34,27,7,1,3,277,271
13132,132283,105311,6-3 7-6(11),R32,89,8,0,49,43,10,0,0,2,1,37,30,16,2,3,75,66
13133,105432,104386,6-0 7-6(6),R32,77,8,3,32,26,16,2,2,6,2,29,20,13,0,3,94,286
13134,106148,111574,6-4 7-6(2),R32,94,6,1,27,25,19,1,2,7,4,50,33,15,6,8,72,265
13135,126203,105023,6-3 6-4,F,60,6,2,35,31,10,1,1,9,0,33,22,10,1,3,42,79
13136,126203,106378,7-6(8) 6-3,SF,90,9,3,56,43,17,7,7,3,2,42,33,9,0,1,42,31
13137,105023,105341,6-3 6-7(4) 6-3,SF,106,33,4,73,61,11,2,2,3,2,66,49,9,6,8,79,102
13138,126203,128034,6-4 7-6(5),QF,104,6,7,40,30,27,7,8,9,5,54,40,11,7,9,42,52
13139,106378,105554,1-6 6-3 6-4,QF,108,3,1,47,35,12,3,6,3,3,55,40,12,3,6,31,65
13140,105023,104269,7-6(4) 6-2,QF,96,7,0,38,36,9,0,0,17,6,41,28,23,9,11,79,36
13141,105341,104468,6-4 6-3,QF,84,0,3,30,20,15,0,1,1,5,41,25,10,7,11,102,25
13142,126203,105550,6-4 3-6 6-4,R16,116,13,4,48,40,14,2,4,6,6,66,45,18,7,10,42,26
13143,128034,105449,6-3 7-6(6),R16,89,5,3,53,42,12,1,1,5,1,38,29,14,0,1,52,69
13144,106378,111815,6-2 6-2,R16,91,2,1,35,28,7,3,3,2,3,31,19,7,1,5,31,49
13145,105554,105732,6-3 7-5,R16,99,2,0,36,25,13,3,5,5,6,51,30,18,11,16,65,38
13146,104269,106228,6-7(4) 6-3 7-6(2),R16,145,13,5,64,52,19,2,2,8,4,64,45,29,5,7,36,62
13147,105023,105583,6-2 6-3,R16,50,7,1,31,28,9,0,0,1,0,27,17,7,2,5,79,33
13148,104468,111797,6-2 6-4,R16,75,2,2,36,31,6,1,1,10,3,40,24,17,9,12,25,55
13149,105341,111513,7-6(5) 7-6(6),R16,121,2,1,48,34,17,5,9,7,6,51,34,19,4,8,102,30
13150,126203,206703,6-2 6-3,R32,60,12,5,34,27,13,1,2,2,3,20,12,9,0,4,42,472
13151,105449,124187,7-6(4) 6-3,R32,80,2,1,39,32,9,0,1,13,2,41,30,12,0,3,69,61
13152,128034,106065,6-4 6-4,R32,65,8,1,35,29,11,1,2,2,6,27,18,14,0,3,52,40
13153,111815,104871,6-3 7-6(4),R32,85,8,4,49,40,13,2,2,12,2,36,32,10,3,4,49,81
13154,105732,106045,5-7 7-6(8) 6-4,R32,169,19,9,70,56,21,2,5,9,8,64,44,33,6,9,38,113
13155,105554,105430,7-6(2) 6-2,R32,106,5,2,40,30,18,9,10,3,5,52,33,9,3,6,65,41
13156,104269,105357,6-7(3) 6-4 6-1,R32,152,12,4,70,48,24,11,12,4,2,51,35,21,7,11,36,58
13157,106228,126652,6-7(5) 6-1 6-3,R32,149,8,5,49,39,20,4,6,5,7,49,28,35,11,17,62,166
13158,105023,105062,6-3 7-6(4),R32,85,15,3,36,31,16,2,4,3,1,49,32,11,5,8,79,47
13159,104468,105815,7-5 6-1,R32,80,3,6,25,17,19,2,4,7,3,29,18,10,6,11,25,92
13160,111797,104655,6-1 7-6(4),R32,69,12,3,32,31,15,0,0,7,2,35,28,10,0,2,55,44
13161,105341,104868,2-6 6-3 6-1,R32,102,5,4,46,31,15,9,12,4,6,36,25,16,4,9,102,205
13162,104925,104259,6-3 7-5 6-3,R128,123,12,3,50,42,15,3,5,9,3,52,32,23,8,14,1,57
13163,106045,104291,6-4 6-1 6-3,R128,100,9,2,41,33,20,0,0,8,4,60,38,15,6,11,111,100
13164,104919,105208,6-1 7-6(12) 6-2,R128,137,2,5,51,40,26,2,3,2,6,58,40,19,12,17,59,92
13165,128034,105583,6-3 4-6 6-4 6-4,R128,154,9,2,85,65,21,7,8,2,2,98,62,29,12,15,48,36
13166,200000,105577,5-7 6-2 6-4 6-3,R128,167,8,11,62,49,28,4,6,9,3,82,56,19,6,12,21,187
13167,144895,105777,2-6 3-6 7-6(4) 6-3 6-1,R128,178,4,9,96,64,24,6,12,12,3,101,67,22,12,19,84,49
13168,104719,132283,7-6(4) 6-4 6-4,R128,156,5,1,61,50,18,5,7,8,0,88,59,13,15,19,105,46
13169,200005,104792,6-7(6) 3-6 6-4 7-5 3-0 RET,R128,198,8,9,89,62,34,11,15,11,8,109,74,23,10,16,66,15
13170,106421,103893,6-3 7-6(2) 7-6(2),R128,128,15,3,60,54,20,0,1,3,4,69,51,22,11,13,13,106
13171,200615,105807,7-6(2) 7-5 6-2,R128,113,15,3,52,45,19,1,3,1,6,67,45,17,12,17,101,50
13172,104871,105373,3-6 6-0 6-3 6-4,R128,139,12,4,61,53,16,5,7,9,10,78,52,17,12,18,81,56
13173,105676,105614,6-4 6-4 6-4,R128,110,7,4,41,37,23,0,0,6,3,51,36,24,5,8,23,87
13174,106378,144719,6-4 6-4 6-4,R128,135,4,2,72,50,20,6,8,7,3,61,42,13,10,15,30,90
13175,104269,111794,6-4 6-4 6-4,R128,108,12,4,41,36,25,2,3,5,3,53,38,19,9,13,37,108
13176,103333,105063,6-4 6-4 7-6(4),R128,101,21,3,60,55,14,0,0,8,4,48,38,25,2,4,80,219
13177,105341,126774,6-4 3-6 6-4 6-7(8) 6-3,R128,203,1,4,104,83,25,8,10,11,7,95,71,39,6,11,89,6
13178,104731,105732,6-3 6-4 6-2,R128,106,16,1,46,37,24,7,7,4,3,55,33,14,3,7,8,39
13179,104386,106415,6-4 6-7(2) 6-2 5-7 6-2,R128,236,17,5,113,83,29,14,17,4,2,100,64,32,7,14,288,68
13180,104312,111797,6-3 6-7(8) 6-1 6-2,R128,143,6,5,66,56,28,1,2,23,4,74,55,17,7,13,73,53
13181,105550,105657,7-6(11) 5-7 6-3 6-4,R128,174,2,1,99,72,22,3,6,19,7,83,66,19,4,8,26,88
13182,104527,105074,6-3 6-2 6-2,R128,87,7,4,42,32,24,0,0,1,2,51,30,15,6,11,19,171
13183,124187,105649,6-3 7-6(4) 6-1,R128,108,11,3,55,43,18,5,6,2,5,58,34,20,10,16,63,518
13184,104898,106075,6-1 6-3 6-1,R128,81,7,1,35,29,17,2,2,2,9,48,28,7,3,10,76,165
13185,105683,105432,7-6(1) 6-4 6-2,R128,108,14,4,57,47,19,2,2,5,2,62,42,15,4,7,17,93
13186,111575,126952,7-6(6) 6-4 4-6 7-5,R128,188,18,6,95,72,24,8,12,6,5,92,66,24,10,15,9,125
13187,103852,106218,6-4 6-2 6-4,R128,94,16,3,44,42,14,0,0,3,2,53,33,18,3,7,54,155
13188,104327,104999,6-2 6-4 6-4,R128,110,4,1,67,49,17,11,12,7,4,55,37,15,6,11,221,213
13189,105138,105376,6-3 6-2 6-3,R128,90,5,1,51,39,15,5,6,10,3,46,33,11,6,12,22,121
13190,105332,106228,4-6 6-4 6-4 7-6(4),R128,168,18,10,85,62,32,7,10,5,5,91,62,19,5,9,32,60
13191,200175,106148,2-6 6-3 6-3 6-1,R128,124,6,3,64,49,19,4,6,2,1,61,42,15,9,14,67,74
13192,104655,106000,4-6 7-6(8) 2-6 6-4 6-2,R128,186,11,11,82,60,41,6,12,7,3,109,70,26,10,16,45,91
13193,106210,100644,4-6 6-3 6-2 7-5,R128,151,7,7,79,63,20,6,7,24,4,77,57,14,3,8,124,5
13194,105023,106233,6-7(4) 7-6(1) 6-3 6-0,R128,149,22,4,69,62,37,6,6,15,3,68,51,22,0,4,65,4
13195,126094,106426,4-6 6-4 7-5 6-4,R128,174,12,4,72,55,25,5,9,8,5,100,64,30,20,26,79,34
13196,105357,106198,6-2 6-3 6-4,R128,99,5,0,50,40,25,6,6,2,1,50,33,12,2,6,64,83
13197,111513,105819,3-6 7-6(3) 7-6(3) 6-3,R128,184,12,4,77,61,29,4,7,5,6,94,68,22,4,7,35,114
13198,104468,106099,7-6(7) 6-3 6-2,R128,152,3,5,67,43,22,10,13,1,3,66,35,17,4,11,25,123
13199,105815,106034,3-6 6-2 6-4 6-3,R128,131,7,2,69,50,15,1,4,5,1,59,38,21,6,12,94,180
13200,105916,110602,3-6 6-4 7-6(2) 6-2,R128,154,3,5,69,51,16,1,7,1,3,85,50,24,11,19,51,104
13201,104926,126207,5-7 6-4 6-3 4-6 6-4,R128,203,12,3,103,71,33,3,8,13,3,102,67,28,3,9,10,38
13202,105227,105173,7-6(6) 7-6(4) 6-3,R128,168,16,6,77,64,21,4,5,13,4,68,52,23,6,8,18,42
13203,105311,206703,6-0 6-3 6-7(8) 6-1,R128,136,12,2,64,48,29,1,3,2,3,68,44,18,6,14,69,431
13204,105554,105643,6-3 7-6(5) 6-3,R128,134,5,2,68,52,19,2,2,6,6,56,43,24,11,13,61,75
13205,105932,104868,2-6 4-6 6-4 6-4 8-6,R128,208,7,7,96,69,31,6,11,19,5,113,75,34,11,16,16,195
13206,105575,133430,7-6(0) 6-4 6-3,R128,128,2,4,69,51,28,5,5,10,6,49,35,23,3,5,77,27
13207,104542,106071,6-2 6-1 6-4,R128,58,21,1,41,35,13,0,0,1,1,49,28,10,3,9,72,96
13208,106401,111442,7-6(4) 3-6 7-6(10) 0-6 6-1,R128,206,23,6,110,76,23,7,14,12,3,95,63,31,4,8,43,44
13209,104745,105216,6-3 6-1 6-3,R128,121,11,2,46,36,21,4,5,4,2,52,28,14,9,15,2,274
13210,105453,106329,6-4 7-6(3) 6-4,R128,130,5,4,63,49,16,0,1,8,1,72,49,16,4,7,7,113
13211,111815,104797,6-2 6-4 6-4,R128,124,6,4,59,46,17,7,8,4,5,73,44,21,10,15,55,115
13212,105449,105077,6-4 6-2 6-3,R128,112,10,1,53,45,17,4,4,3,0,59,38,13,7,11,71,99
13213,200282,106065,6-0 6-4 7-6(5),R128,122,6,0,72,53,18,7,8,5,3,63,40,14,3,8,29,41
13214,105526,105430,6-4 6-3 6-2,R128,88,17,2,44,36,22,3,3,5,1,49,35,11,2,7,33,40
13215,126203,104607,6-4 6-4 6-3,R128,94,19,1,55,44,18,6,7,4,2,48,38,16,4,8,31,110
13216,105062,104665,6-3 6-2 6-4,R128,117,4,1,65,45,17,3,3,2,3,65,40,11,6,10,58,78
13217,104545,134770,6-3 6-4 7-6(9),R128,118,29,3,71,61,12,2,2,7,9,62,50,14,1,3,12,62
13218,126610,105379,3-6 6-3 6-2 7-6(3),R128,176,19,4,68,57,23,6,8,7,6,89,61,27,10,14,20,85
13219,104571,111790,6-2 6-4 6-4,R128,116,7,4,45,37,20,6,7,7,4,63,39,16,11,16,135,112
13220,136440,105936,6-3 4-6 7-6(9) 6-1,R128,155,13,6,84,69,26,8,10,4,3,72,49,18,3,7,130,52
13221,106043,105051,6-4 3-6 6-3 6-2,R128,129,1,5,70,50,18,3,7,12,8,78,52,16,7,14,24,95
13222,106298,104755,6-1 6-4 7-6(4),R128,108,16,4,68,52,17,5,6,11,4,54,36,18,7,11,28,47
13223,106296,122330,3-6 6-4 6-3 6-3,R128,111,3,7,57,37,29,3,7,21,14,75,54,17,8,15,116,82
13224,126652,111511,4-6 7-5 6-4 6-4,R128,164,15,7,69,50,37,7,11,5,3,75,45,30,6,12,169,182
13225,103819,144750,3-6 6-1 6-2 6-2,R128,111,9,1,44,35,27,0,1,5,3,59,37,18,6,12,3,86
13226,104925,106045,6-3 6-2 6-2,R64,93,13,2,49,39,13,3,5,3,4,51,28,7,6,13,1,111
13227,128034,104919,6-7(4) 6-1 7-6(7) 6-3,R64,175,9,3,94,70,23,3,4,11,14,81,58,22,4,8,48,59
13228,200000,144895,6-3 4-6 6-4 6-2,R64,182,9,9,87,60,29,12,14,2,11,87,59,13,8,13,21,84
13229,200005,104719,6-4 7-6(3) 7-5,R64,159,8,6,73,55,25,5,7,2,5,74,51,18,9,13,66,105
13230,106421,200615,6-7(6) 6-1 6-4 6-4,R64,151,10,4,62,53,30,1,2,6,2,86,61,18,8,13,13,101
13231,105676,104871,6-2 6-4 6-3,R64,101,9,5,49,38,16,2,3,6,4,57,35,15,7,13,23,81
13232,104269,106378,4-6 4-6 7-6(3) 6-3 6-4,R64,223,16,10,93,72,27,2,8,5,4,103,76,19,7,13,37,30
13233,105341,103333,6-3 6-7(6) 6-3 6-7(4) 6-4,R64,187,9,3,119,94,27,1,1,38,8,94,78,28,4,7,89,80
13234,104731,104386,6-4 6-7(5) 6-1 6-4,R64,179,24,3,74,65,22,1,1,3,2,89,58,27,4,8,8,288
13235,105550,104312,6-4 4-6 4-6 7-5 6-1,R64,217,9,4,113,84,26,14,18,16,9,90,64,31,13,19,26,73
13236,124187,104527,7-5 3-6 4-6 6-4 8-6,R64,193,23,2,116,83,31,10,12,17,5,87,71,36,7,10,63,19
13237,105683,104898,7-6(1) 7-5 7-6(4),R64,153,32,5,65,54,28,3,4,9,4,87,59,24,6,8,17,76
13238,111575,103852,4-6 6-4 7-5 6-4,R64,164,10,8,76,62,23,8,10,18,8,86,65,23,6,10,9,54
13239,105138,104327,6-3 6-2 4-2 RET,R64,93,5,2,49,39,14,0,0,6,1,45,30,12,6,10,22,221
13240,105332,200175,7-6(5) 6-4 RET,R64,92,9,8,41,34,15,5,6,1,3,54,36,17,4,6,32,67
13241,106210,104655,4-6 7-6(5) 6-4 6-4,R64,177,21,3,85,70,17,3,5,9,3,89,62,31,10,13,124,45
13242,105023,126094,6-3 6-2 6-3,R64,96,26,4,53,45,12,5,5,7,1,59,30,27,8,13,65,79
13243,105357,111513,6-3 6-2 6-1,R64,127,2,0,51,38,18,7,8,7,7,61,36,17,9,16,64,35
13244,105815,104468,6-2 6-3 4-6 3-6 8-6,R64,228,21,3,91,67,26,7,14,4,7,105,73,18,4,13,94,25
13245,104926,105916,6-7(6) 6-4 7-6(3) 2-6 6-3,R64,218,5,8,100,73,40,10,14,16,9,92,67,41,5,9,10,51
13246,105311,105227,6-4 6-4 6-4,R64,132,9,1,47,39,26,12,12,9,8,51,42,25,6,9,69,18
13247,105554,105932,6-3 6-2 7-6(2),R64,146,5,3,63,45,22,6,8,3,3,71,41,18,10,16,61,16
13248,104542,105575,7-6(4) 6-3 6-3,R64,106,13,2,52,45,22,3,4,2,3,42,30,25,3,7,72,77
13249,104745,106401,6-3 3-6 7-6(5) 7-6(3),R64,184,10,2,73,60,30,0,2,29,3,87,66,20,3,5,2,43
13250,105453,111815,6-4 6-4 6-0,R64,108,1,2,43,34,12,0,2,1,7,53,30,9,5,12,7,55
13251,105449,200282,3-6 7-6(4) 6-3 3-6 6-3,R64,201,12,9,96,71,40,7,10,12,4,85,66,28,2,4,71,29
13252,105526,126203,6-4 6-3 5-7 7-6(2),R64,135,22,10,78,65,33,2,3,14,5,80,62,24,0,3,33,31
13253,105062,104545,6-4 6-7(3) 4-6 6-1 6-4,R64,186,6,0,118,90,18,7,8,34,1,114,80,20,5,9,58,12
13254,126610,104571,6-1 7-6(4) 6-3,R64,102,16,3,55,47,16,0,1,1,6,45,35,16,4,8,20,135
13255,106043,136440,6-0 6-3 7-5,R64,113,3,1,58,42,14,3,4,7,7,60,40,15,9,15,24,130
13256,106298,106296,6-1 7-6(0) 6-4,R64,97,6,4,44,39,21,0,0,1,9,65,41,18,5,9,28,116
13257,103819,126652,6-1 7-6(3) 6-2,R64,97,10,2,46,42,19,2,2,1,7,50,31,18,1,5,3,169
13258,104925,128034,7-5 6-7(5) 6-1 6-4,R32,180,9,8,87,71,23,3,3,13,7,82,56,28,13,17,1,48
13259,200005,200000,6-4 7-5 6-3,R32,130,4,2,52,41,19,3,4,11,9,67,49,12,5,10,66,21
13260,105676,106421,4-6 6-2 3-6 6-3 7-5,R32,211,10,4,67,56,35,6,11,20,9,104,67,33,11,18,23,13
13261,104269,105341,6-4 7-6(1) 6-4,R32,139,12,6,70,54,18,10,12,2,4,59,36,23,6,10,37,89
13262,105550,104731,6-4 6-3 7-6(4),R32,154,4,3,85,65,16,8,9,14,4,59,48,15,8,11,26,8
13263,105683,124187,7-6(1) 6-2 6-1,R32,102,13,2,55,51,11,3,3,13,5,60,35,14,6,10,17,63
13264,105138,111575,6-3 7-6(3) 6-1,R32,113,4,0,56,46,19,0,0,9,2,54,36,17,8,11,22,9
13265,105332,106210,5-7 7-6(5) 6-3 7-6(2),R32,165,19,5,80,66,38,3,4,18,3,105,81,17,8,9,32,124
13266,105023,105357,7-6(3) 7-6(8) 6-3,R32,113,27,6,67,57,18,0,1,4,3,68,48,21,3,6,65,64
13267,105815,104926,6-3 7-6(12) 6-3,R32,148,13,3,72,49,30,5,7,5,6,74,47,20,6,10,94,10
13268,105311,105554,4-6 6-4 7-5 4-6 6-4,R32,236,5,1,119,76,32,17,24,5,6,94,63,29,8,16,69,61
13269,104745,104542,6-2 6-3 6-2,R32,108,11,1,44,39,14,0,0,11,4,45,31,13,6,11,2,72
13270,105453,105449,6-4 6-3 6-2,R32,110,2,2,47,40,9,0,1,6,5,70,47,12,8,14,7,71
13271,105062,105526,6-3 7-6(5) 4-6 7-5,R32,198,7,0,117,78,27,13,15,26,7,74,61,32,10,13,58,33
13272,126610,106043,6-7(5) 7-6(2) 4-6 7-6(5) 6-3,R32,259,22,7,121,97,40,13,15,2,3,115,84,40,7,9,20,24
13273,103819,106298,7-5 6-2 7-6(4),R32,126,6,0,71,54,18,3,4,6,3,51,34,30,5,9,3,28
13274,104925,200005,6-3 6-2 6-3,R16,102,3,1,46,36,16,0,0,6,2,51,33,13,4,9,1,66
13275,105676,104269,7-6(9) 2-6 6-3 6-4,R16,179,8,3,76,60,20,2,5,18,6,88,63,23,10,13,23,37
13276,105550,105683,3-6 4-6 6-3 7-6(3) 8-6,R16,222,6,3,122,88,25,10,13,33,8,99,82,28,9,12,26,17
13277,105138,105332,6-3 7-5 6-2,R16,112,1,5,61,49,11,4,5,18,9,50,38,20,4,9,22,32
13278,105023,105815,6-4 6-7(7) 7-6(3) 7-6(5),R16,177,25,5,96,80,30,4,4,13,3,97,77,31,4,5,65,94
13279,104745,105311,6-2 6-2 6-2,R16,105,5,3,35,30,18,0,0,4,0,52,29,11,2,8,2,69
13280,105453,105062,6-3 3-6 6-3 6-4,R16,163,4,2,71,47,30,8,11,10,1,81,53,18,8,13,7,58
13281,103819,126610,6-1 6-2 6-2,R16,74,5,1,42,37,13,1,1,3,3,26,18,11,1,7,3,20
13282,104925,105676,6-4 6-0 6-2,QF,117,3,3,49,37,17,5,6,4,5,34,21,16,3,10,1,23
13283,105138,105550,7-5 6-4 3-6 6-3,QF,187,4,1,89,63,26,11,13,14,5,90,62,22,12,16,22,26
13284,104745,105023,7-5 6-2 6-2,QF,127,10,2,55,45,20,6,7,22,3,56,41,10,10,16,2,65
13285,103819,105453,4-6 6-1 6-4 6-4,QF,156,12,4,70,57,21,5,6,3,2,79,45,33,10,14,3,7
13286,104925,105138,6-2 4-6 6-3 6-2,SF,169,9,3,74,57,21,4,5,5,2,71,48,17,3,8,1,22
13287,103819,104745,7-6(3) 1-6 6-3 6-4,SF,182,14,1,79,58,23,6,8,10,4,81,60,22,8,10,3,2
13288,104925,103819,7-6(5) 1-6 7-6(4) 4-6 13-12,F,297,10,9,136,101,39,6,13,25,6,127,100,39,5,8,1,3
13289,111797,106228,7-6(7) 6-4,F,90,10,5,50,38,16,1,2,1,1,34,24,20,0,2,64,71
13290,111797,105643,6-3 6-2,SF,64,6,2,34,25,10,3,4,1,3,27,15,8,2,6,64,70
13291,106228,105077,6-3 6-4,SF,81,6,0,44,32,10,3,4,3,0,36,20,9,1,4,71,99
13292,111797,104871,6-1 6-4,QF,74,2,2,39,28,10,6,7,6,5,32,22,5,0,4,64,80
13293,105643,105311,6-2 7-5,QF,78,3,1,37,28,9,4,6,2,2,38,19,12,2,7,70,56
